"lienhub_account_no","lienhub_owner","lienhub_situs_address","lienhub_situs_city","lienhub_situs_zip","lienhub_cert_number","lienhub_face_amount","lienhub_status","live_match_found","live_total_due","live_zip","live_snapshot_date","still_delinquent"
"044559-0000","","3015 N LIBERTY ST JACKSONVILLE 32206-",,"32206-",,"3726.45","","False","0",,,"False"
"101230-0000","","4629 HOMESTEAD RD JACKSONVILLE 32210-",,"32210-",,"3726.92","","False","0",,,"False"
"061824-0000","","929 TALBOT AVE JACKSONVILLE 32205-",,"32205-",,"3728.51","","False","0",,,"False"
"041849-0000","","6768 KINLOCK DR JACKSONVILLE 32219-",,"32219-",,"3732.05","","False","0",,,"False"
"167333-0595","","2117 E INTRACOASTAL SOUND DR JACKSONVILLE 32224-",,"32224-",,"3732.45","","False","0",,,"False"
"125245-0000","","2261 SPRING PARK RD JACKSONVILLE 32207-",,"32207-",,"3732.68","","False","0",,,"False"
"083864-0100","","2710 N EDGEWOOD AVE JACKSONVILLE 32254-",,"32254-",,"3732.76","","False","0",,,"False"
"038746-0000","","9426 DEVONSHIRE BLVD JACKSONVILLE 32208-",,"32208-",,"3734.15","","False","0",,,"False"
"148521-0834","","7914 LOS ROBLES CT 7914 JACKSONVILLE 32256-",,"32256-",,"3736.17","","False","0",,,"False"
"168871-0184","","1102 W DEFENDER CT 1102 JACKSONVILLE 32233-",,"32233-",,"3736.75","","False","0",,,"False"
"065030-0100","","2549 DELLWOOD AVE JACKSONVILLE 32204-",,"32204-",,"3738.83","","False","0",,,"False"
"044636-0000","","231 E 18TH ST JACKSONVILLE 32206-",,"32206-",,"3740","","False","0",,,"False"
"111707-0000","","3765 CULP DR JACKSONVILLE 32277-",,"32277-",,"3745.37","","False","0",,,"False"
"012724-5106","","8216 PEAR RD JACKSONVILLE 32210-",,"32210-",,"3747.78","","False","0",,,"False"
"109645-0000","","11811 CREEK BLVD JACKSONVILLE 32218-",,"32218-",,"3750.72","","False","0",,,"False"
"164542-0000","","10325 AGAVE RD JACKSONVILLE 32246-",,"32246-",,"3751.35","","False","0",,,"False"
"016057-0200","","7867 E PEPPER CIR JACKSONVILLE 32244-",,"32244-",,"3755.64","","False","0",,,"False"
"016416-2070","","8666 RIBBON FALLS LN JACKSONVILLE 32244-",,"32244-",,"3757.19","","False","0",,,"False"
"097638-0010","","5315 JAMMES RD JACKSONVILLE 32210-",,"32210-",,"3759.75","","False","0",,,"False"
"034119-0000","","7103 MAIN ST JACKSONVILLE 32208-",,"32208-",,"3759.88","","False","0",,,"False"
"152562-5830","","7196 DEERFOOT POINT CIR 22-1 JACKSONVILLE 32256-",,"32256-",,"3761.5","","False","0",,,"False"
"165540-0000","","3132 SAN SALVADORE AVE JACKSONVILLE 32246-",,"32246-",,"3762.05","","False","0",,,"False"
"118546-0000","","6840 S GAILLARDIA RD JACKSONVILLE 32211-",,"32211-",,"3763.02","","False","0",,,"False"
"059902-0000","","941 GARTH AVE JACKSONVILLE 32205-",,"32205-",,"3767.65","","False","0",,,"False"
"093747-0000","","4816 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"3770.58","","False","0",,,"False"
"016519-3554","","8242 N DAISY LN JACKSONVILLE 32244-",,"32244-",,"3773.12","","False","0",,,"False"
"126132-0000","","2320 EMERSON ST JACKSONVILLE 32207-",,"32207-",,"3773.31","","False","0",,,"False"
"087396-0000","","3130 PERRY ST JACKSONVILLE 32206-",,"32206-",,"3775.48","","False","0",,,"False"
"028415-0000","","3311 N JAPONICA RD JACKSONVILLE 32209-",,"32209-",,"3778.12","","False","0",,,"False"
"167745-1295","","7899 E CHASE MEADOWS DR JACKSONVILLE 32256-",,"32256-",,"3781.91","","False","0",,,"False"
"137101-0000","","4051 BARNES RD JACKSONVILLE 32207-",,"32207-",,"3783.4","","False","0",,,"False"
"062952-0000","","4845 ASTRAL ST JACKSONVILLE 32205-",,"32205-",,"3784.46","","False","0",,,"False"
"060744-0000","","535 CASSAT AVE JACKSONVILLE 32254-",,"32254-",,"3786.94","","False","0",,,"False"
"039898-0000","","3903 HARBOR VIEW DR JACKSONVILLE 32208-",,"32208-",,"3787.78","","False","0",,,"False"
"149335-0579","","9252 SAN JOSE BLVD 1803 JACKSONVILLE 32257-",,"32257-",,"3787.81","","False","0",,,"False"
"121322-0000","","1028 W LAWFIN ST JACKSONVILLE 32211-",,"32211-",,"3791.11","","False","0",,,"False"
"045218-0000","","2532 N PEARL ST JACKSONVILLE 32206-",,"32206-",,"3793.12","","False","0",,,"False"
"111351-0000","","4107 BUCKMAN ST JACKSONVILLE 32206-",,"32206-",,"3793.59","","False","0",,,"False"
"019974-2275","","11453 JERRY ADAM DR JACKSONVILLE 32218-",,"32218-",,"3798.28","","False","0",,,"False"
"068546-0000","","6336 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"3798.98","","False","0",,,"False"
"035908-0000","","2340 SOUTEL DR JACKSONVILLE 32208-",,"32208-",,"3809.57","","False","0",,,"False"
"011782-0000","","6214 PARK ST JACKSONVILLE 32205-",,"32205-",,"3810.14","","False","0",,,"False"
"156424-0080","","LOSCO RD JACKSONVILLE 32257-",,"32257-",,"3810.47","","False","0",,,"False"
"177325-0000","","S 11TH ST JACKSONVILLE BEACH 32250-",,"32250-",,"3813.7","","False","0",,,"False"
"006369-0030","","9407 OLD PLANK RD JACKSONVILLE 32220-",,"32220-",,"3815.27","","False","0",,,"False"
"020041-1050","","10952 COPPER HILL DR JACKSONVILLE 32218-",,"32218-",,"3816.19","","False","0",,,"False"
"004017-0800","","7324 SYCAMORE ST JACKSONVILLE 32219-",,"32219-",,"3817.94","","False","0",,,"False"
"110842-0030","","11831 RICE RD JACKSONVILLE 32218-",,"32218-",,"3819.22","","False","0",,,"False"
"012472-0000","","7521 WILSON BLVD JACKSONVILLE 32210-",,"32210-",,"3820.02","","False","0",,,"False"
"103888-0000","","5129 SANTA CRUZ LN JACKSONVILLE 32210-",,"32210-",,"3821.66","","False","0",,,"False"
"068405-0000","","5105 MARLENE AVE JACKSONVILLE 32210-",,"32210-",,"3823.68","","False","0",,,"False"
"093580-0000","","4158 LEXINGTON AVE JACKSONVILLE 32210-",,"32210-",,"3824.29","","False","0",,,"False"
"055150-0000","","2010 MAIN ST JACKSONVILLE 32206-",,"32206-",,"3832.58","","False","0",,,"False"
"015087-0000","","7450 103RD ST JACKSONVILLE 32210-",,"32210-",,"3833.69","","False","0",,,"False"
"117553-0000","","1927 CESERY BLVD JACKSONVILLE 32211-",,"32211-",,"3834.41","","False","0",,,"False"
"072638-0000","","406 E 3RD ST JACKSONVILLE 32206-",,"32206-",,"3835.87","","False","0",,,"False"
"158232-1740","","12534 DUNRAVEN TRL JACKSONVILLE 32223-",,"32223-",,"3838.34","","False","0",,,"False"
"158241-5275","","12684 MILLS RIDGE LN JACKSONVILLE 32258-",,"32258-",,"3839.61","","False","0",,,"False"
"108082-0015","","14143 TIKI LN JACKSONVILLE 32226-",,"32226-",,"3841.91","","False","0",,,"False"
"158094-2020","","4328 BRANDON GLENN CT JACKSONVILLE 32258-",,"32258-",,"3846.75","","False","0",,,"False"
"137339-0000","","2518 HIRSCH AVE JACKSONVILLE 32216-",,"32216-",,"3848.51","","False","0",,,"False"
"166931-0278","","13848 HERONS LANDING WAY 12-6 JACKSONVILLE 32224-",,"32224-",,"3850.05","","False","0",,,"False"
"143394-0000","","1205 ARLINGTON RD JACKSONVILLE 32211-",,"32211-",,"3851.46","","False","0",,,"False"
"147882-1026","","5480 STANFORD RD JACKSONVILLE 32207-",,"32207-",,"3852.22","","False","0",,,"False"
"133180-0000","","301 E 21ST ST JACKSONVILLE 32206-",,"32206-",,"3852.56","","False","0",,,"False"
"026977-0000","","1504 GANDY ST JACKSONVILLE 32208-",,"32208-",,"3856.06","","False","0",,,"False"
"103517-2070","","6113 DAVON ST JACKSONVILLE 32244-",,"32244-",,"3867.95","","False","0",,,"False"
"002215-0000","","3821 ALCOY RD JACKSONVILLE 32221-",,"32221-",,"3868.87","","False","0",,,"False"
"161674-0000","","2164 SUNSET RIVER DR JACKSONVILLE 32225-",,"32225-",,"3869.6","","False","0",,,"False"
"146823-0000","","5418 ROLLINS AVE JACKSONVILLE 32207-",,"32207-",,"3870.26","","False","0",,,"False"
"123345-0000","","9717 FRASER RD JACKSONVILLE 32246-",,"32246-",,"3871.58","","False","0",,,"False"
"016143-0558","","8151 MORRISTOWN TRL JACKSONVILLE 32244-",,"32244-",,"3873.09","","False","0",,,"False"
"041636-0000","","5626 SOUTEL DR JACKSONVILLE 32219-",,"32219-",,"3873.26","","False","0",,,"False"
"016214-0000","","7392 BUNION DR JACKSONVILLE 32222-",,"32222-",,"3885.61","","False","0",,,"False"
"170948-0600","","996 HIBISCUS ST ATLANTIC BEACH 32233-",,"32233-",,"3885.9","","False","0",,,"False"
"016363-0000","","7617 S OLD MIDDLEBURG RD JACKSONVILLE 32222-",,"32222-",,"3886.17","","False","0",,,"False"
"158066-0060","","12050 OLD ST AUGUSTINE RD JACKSONVILLE 32258-",,"32258-",,"3890.23","","False","0",,,"False"
"148635-0110","","8438 ALLERTON LN JACKSONVILLE 32256-",,"32256-",,"3891.42","","False","0",,,"False"
"015489-0010","","9755 S ALVIN RD JACKSONVILLE 32222-",,"32222-",,"3893.22","","False","0",,,"False"
"065412-0000","","1201 ADRIAN CT JACKSONVILLE 32205-",,"32205-",,"3894.57","","False","0",,,"False"
"004519-1990","","2440 SOTTERLEY LN JACKSONVILLE 32220-",,"32220-",,"3896.83","","False","0",,,"False"
"015612-0200","","6860 S OLD MIDDLEBURG RD JACKSONVILLE 32222-",,"32222-",,"3897.4","","False","0",,,"False"
"030125-0000","","4930 SOUTEL DR JACKSONVILLE 32208-",,"32208-",,"3898.58","","False","0",,,"False"
"031698-0000","","7130 N MAIN ST 27-37 JACKSONVILLE 32208-",,"32208-",,"3899.74","","False","0",,,"False"
"020041-1050","","10952 COPPER HILL DR JACKSONVILLE 32218-",,"32218-",,"3902.42","","False","0",,,"False"
"007349-0000","","7631 N CREST DR JACKSONVILLE 32221-",,"32221-",,"3902.63","","False","0",,,"False"
"071060-0000","","1424 N MAIN ST JACKSONVILLE 32206-",,"32206-",,"3904.8","","False","0",,,"False"
"172207-0000","","38 DUDLEY ST ATLANTIC BEACH 32233-",,"32233-",,"3907.21","","False","0",,,"False"
"165354-0000","","2540 LEON RD JACKSONVILLE 32246-",,"32246-",,"3909.67","","False","0",,,"False"
"041915-0953","","5697 FINCH AVE JACKSONVILLE 32219-",,"32219-",,"3917.79","","False","0",,,"False"
"127665-0000","","4435 DE KALB AVE JACKSONVILLE 32207-",,"32207-",,"3928.08","","False","0",,,"False"
"106606-6170","","550 ALICE COVE CT JACKSONVILLE 32218-",,"32218-",,"3929.63","","False","0",,,"False"
"024455-1145","","3289 W GARDEN ACRES CT JACKSONVILLE 32208-",,"32208-",,"3937.56","","False","0",,,"False"
"039643-0000","","8524 W LINCREST DR JACKSONVILLE 32208-",,"32208-",,"3944.12","","False","0",,,"False"
"020167-0500","","10626 TALL TIMBER LN JACKSONVILLE 32218-",,"32218-",,"3944.29","","False","0",,,"False"
"020343-1375","","3464 NATALIE MEL LN JACKSONVILLE 32218-",,"32218-",,"3944.51","","False","0",,,"False"
"087013-0000","","1640 W 23RD ST JACKSONVILLE 32209-",,"32209-",,"3947.22","","False","0",,,"False"
"144291-0000","","206 ARLINGTON RD JACKSONVILLE 32211-",,"32211-",,"3949.19","","False","0",,,"False"
"091921-0000","","1402 RENSSELAER AVE JACKSONVILLE 32205-",,"32205-",,"3950.36","","False","0",,,"False"
"106153-0035","","15407 HERBIE LN JACKSONVILLE 32218-",,"32218-",,"3953.57","","False","0",,,"False"
"143572-0000","","7133 ARLET DR JACKSONVILLE 32211-",,"32211-",,"3957.75","","False","0",,,"False"
"116757-0000","","6255 MERRILL RD JACKSONVILLE 32277-",,"32277-",,"3958.23","","False","0",,,"False"
"012922-0030","","103RD ST JACKSONVILLE 32210-",,"32210-",,"3968.14","","False","0",,,"False"
"008842-0000","","9536 CRYSTAL SPRINGS RD JACKSONVILLE 32221-",,"32221-",,"3968.68","","False","0",,,"False"
"000661-0000","","889 E ELLISON RD BALDWIN 32234-",,"32234-",,"3971.38","","False","0",,,"False"
"062202-0000","","4514 ROYAL AVE JACKSONVILLE 32205-",,"32205-",,"3973.63","","False","0",,,"False"
"146445-0000","","5503 E LAKEWOOD CIR JACKSONVILLE 32207-",,"32207-",,"3973.8","","False","0",,,"False"
"093974-0000","","4644 PALMER AVE JACKSONVILLE 32210-",,"32210-",,"3974.34","","False","0",,,"False"
"012723-3885","","3712 W STAR LEAF RD JACKSONVILLE 32210-",,"32210-",,"3976.99","","False","0",,,"False"
"044175-0010","","11033 BISCAYNE BLVD JACKSONVILLE 32218-",,"32218-",,"3983.37","","False","0",,,"False"
"066341-0000","","4811 CATHERINE TER JACKSONVILLE 32205-",,"32205-",,"3986.38","","False","0",,,"False"
"167746-6050","","8111 SUMMERSIDE CIR JACKSONVILLE 32256-",,"32256-",,"3988.82","","False","0",,,"False"
"146811-0010","","1520 CORNELL RD JACKSONVILLE 32207-",,"32207-",,"3989.56","","False","0",,,"False"
"133431-0000","","3339 N MAIN ST JACKSONVILLE 32206-",,"32206-",,"3993.25","","False","0",,,"False"
"161193-0000","","11156 FT CAROLINE RD JACKSONVILLE 32225-",,"32225-",,"3995.18","","False","0",,,"False"
"019596-0320","","4892 S PARETE RD JACKSONVILLE 32218-",,"32218-",,"3995.86","","False","0",,,"False"
"003006-0000","","7840 TWIN RD 1 JACKSONVILLE 32219-",,"32219-",,"4000.73","","False","0",,,"False"
"167725-5176","","10000 N GATE PKWY 725 JACKSONVILLE 32246-",,"32246-",,"4001.79","","False","0",,,"False"
"088252-0000","","504 WOODBINE ST JACKSONVILLE 32206-",,"32206-",,"4004.5","","False","0",,,"False"
"021839-0000","","8142 NEW KINGS RD JACKSONVILLE 32219-",,"32219-",,"4010.78","","False","0",,,"False"
"004078-0000","","10623 OLD KINGS RD JACKSONVILLE 32219-",,"32219-",,"4015.01","","False","0",,,"False"
"016490-0540","","7046 CANDLE FOREST CT JACKSONVILLE 32244-",,"32244-",,"4016.14","","False","0",,,"False"
"095554-0000","","5904 WINDSOR FOREST DR JACKSONVILLE 32210-",,"32210-",,"4016.33","","False","0",,,"False"
"166998-0000","","3527 E CLARIDGE RD JACKSONVILLE 32250-",,"32250-",,"4016.52","","False","0",,,"False"
"121564-0000","","1610 SAMONTEE RD JACKSONVILLE 32211-",,"32211-",,"4019.1","","False","0",,,"False"
"025598-0000","","3534 WINTON DR JACKSONVILLE 32208-",,"32208-",,"4021.34","","False","0",,,"False"
"146494-0000","","1811 W UNIVERSITY BLVD JACKSONVILLE 32217-",,"32217-",,"4022.04","","False","0",,,"False"
"069139-0000","","4415 ST JOHNS AVE JACKSONVILLE 32210-",,"32210-",,"4023.48","","False","0",,,"False"
"041700-0000","","4452 ROTH DR JACKSONVILLE 32209-",,"32209-",,"4026.96","","False","0",,,"False"
"149077-1016","","4133 HANGING MOSS CT JACKSONVILLE 32257-",,"32257-",,"4031.02","","False","0",,,"False"
"098993-0000","","6134 LONGCHAMP DR JACKSONVILLE 32244-",,"32244-",,"4032.18","","False","0",,,"False"
"111203-0000","","447 E 44TH ST JACKSONVILLE 32208-",,"32208-",,"4032.98","","False","0",,,"False"
"121358-0000","","8340 LONE STAR RD JACKSONVILLE 32211-",,"32211-",,"4034.29","","False","0",,,"False"
"134793-0000","","1921 EAST RD JACKSONVILLE 32216-",,"32216-",,"4039.38","","False","0",,,"False"
"016057-1675","","7553 W GINGER TEA TRL JACKSONVILLE 32244-",,"32244-",,"4042.48","","False","0",,,"False"
"008902-0010","","10547 CRYSTAL SPRINGS RD JACKSONVILLE 32221-",,"32221-",,"4048.16","","False","0",,,"False"
"009900-0000","","8075 N PATOU DR JACKSONVILLE 32210-",,"32210-",,"4049.13","","False","0",,,"False"
"040103-0000","","2845 W EDGEWOOD AVE JACKSONVILLE 32209-",,"32209-",,"4051.01","","False","0",,,"False"
"164259-0000","","1948 ANNISTON RD JACKSONVILLE 32246-",,"32246-",,"4058.58","","False","0",,,"False"
"067005-0000","","1339 S ELLIS RD JACKSONVILLE 32205-",,"32205-",,"4063.3","","False","0",,,"False"
"095553-0000","","5916 WINDSOR FOREST DR JACKSONVILLE 32210-",,"32210-",,"4066.12","","False","0",,,"False"
"005815-0000","","7736 STUART AVE JACKSONVILLE 32220-",,"32220-",,"4066.61","","False","0",,,"False"
"013164-0000","","4510 LAMBING RD JACKSONVILLE 32210-",,"32210-",,"4067.19","","False","0",,,"False"
"004025-4600","","9074 GALLOWAY DR JACKSONVILLE 32219-",,"32219-",,"4077.68","","False","0",,,"False"
"155505-0000","","7550 BIRDIES RD JACKSONVILLE 32256-",,"32256-",,"4080.61","","False","0",,,"False"
"015436-0050","","10408 SANDLER RD JACKSONVILLE 32222-",,"32222-",,"4081.46","","False","0",,,"False"
"007445-0000","","S LANE AVE JACKSONVILLE 32254-",,"32254-",,"4084.06","","False","0",,,"False"
"026977-0000","","1504 GANDY ST JACKSONVILLE 32208-",,"32208-",,"4085.18","","False","0",,,"False"
"072753-0000","","1117 MARKET ST JACKSONVILLE 32206-",,"32206-",,"4088.25","","False","0",,,"False"
"151810-1026","","3820 LAVISTA CIR 113 JACKSONVILLE 32217-",,"32217-",,"4090.87","","False","0",,,"False"
"139535-0000","","1261 GLYNLEA RD JACKSONVILLE 32216-",,"32216-",,"4094.07","","False","0",,,"False"
"119547-0000","","5903 N CARIBBEAN CT JACKSONVILLE 32277-",,"32277-",,"4097.69","","False","0",,,"False"
"167741-2848","","10961 BURNT MILL RD 824 JACKSONVILLE 32256-",,"32256-",,"4098.84","","False","0",,,"False"
"008713-0035","","1425 CONWAY RD JACKSONVILLE 32221-",,"32221-",,"4111.25","","False","0",,,"False"
"173826-0000","","N 2ND AVE JACKSONVILLE BEACH 32250-",,"32250-",,"4126.14","","False","0",,,"False"
"160671-0110","","11883 HIDDEN HILLS DR JACKSONVILLE 32225-",,"32225-",,"4128.27","","False","0",,,"False"
"106781-0000","","1048 FIELDS RD JACKSONVILLE 32218-",,"32218-",,"4140.97","","False","0",,,"False"
"162225-0950","","982 BRIARCREEK RD JACKSONVILLE 32225-",,"32225-",,"4141.48","","False","0",,,"False"
"020343-1375","","3464 NATALIE MEL LN JACKSONVILLE 32218-",,"32218-",,"4143.28","","False","0",,,"False"
"071990-0000","","1935 SILVER ST JACKSONVILLE 32206-",,"32206-",,"4145.54","","False","0",,,"False"
"157778-0000","","4905 TAN ST JACKSONVILLE 32258-",,"32258-",,"4147.9","","False","0",,,"False"
"015192-0604","","8080 S TRIUMPH LN JACKSONVILLE 32244-",,"32244-",,"4153.01","","False","0",,,"False"
"019542-2820","","2604 PERCY RD JACKSONVILLE 32218-",,"32218-",,"4155.68","","False","0",,,"False"
"139175-0000","","7026 ABBOT CT JACKSONVILLE 32216-",,"32216-",,"4156.55","","False","0",,,"False"
"078743-0000","","4842 COLLEGE ST JACKSONVILLE 32205-",,"32205-",,"4157.11","","False","0",,,"False"
"015383-0070","","9506 CHARCA VISTA CT JACKSONVILLE 32222-",,"32222-",,"4158.22","","False","0",,,"False"
"069216-0000","","4429 MELROSE AVE JACKSONVILLE 32210-",,"32210-",,"4160.49","","False","0",,,"False"
"146036-0210","","9889 N GATE PKWY JACKSONVILLE 32246-",,"32246-",,"4163.4","","False","0",,,"False"
"064138-0000","","3038 POST ST JACKSONVILLE 32205-",,"32205-",,"4164.37","","False","0",,,"False"
"019703-3090","","11705 HARTS RD JACKSONVILLE 32218-",,"32218-",,"4166.54","","False","0",,,"False"
"027230-0000","","5907 ELLAKEL RD JACKSONVILLE 32208-",,"32208-",,"4167.27","","False","0",,,"False"
"160671-0510","","12159 S SPINEY RIDGE DR JACKSONVILLE 32225-",,"32225-",,"4168.52","","False","0",,,"False"
"148386-0000","","5067 LINCOLNSHIRE RD JACKSONVILLE 32217-",,"32217-",,"4169.91","","False","0",,,"False"
"112889-1630","","3657 LIGHTVIEW LN JACKSONVILLE 32225-",,"32225-",,"4170.08","","False","0",,,"False"
"157148-3350","","5478 LONDON LAKE DR JACKSONVILLE 32258-",,"32258-",,"4175.18","","False","0",,,"False"
"012875-1075","","4391 N SHERMAN HILLS PKWY JACKSONVILLE 32210-",,"32210-",,"4175.81","","False","0",,,"False"
"091318-0000","","2211 MYRA ST JACKSONVILLE 32204-",,"32204-",,"4181.19","","False","0",,,"False"
"071429-0000","","1627 SILVER ST JACKSONVILLE 32206-",,"32206-",,"4182.84","","False","0",,,"False"
"155607-5544","","5570 S FLORIDA MINING BLVD 203 JACKSONVILLE 32257-",,"32257-",,"4183.43","","False","0",,,"False"
"027606-0050","","3930 RIBAULT RIVER LN JACKSONVILLE 32208-",,"32208-",,"4193.42","","False","0",,,"False"
"180365-6510","","1800 THE GREENS WAY 1002 JACKSONVILLE BEACH 32250-",,"32250-",,"4197.5","","False","0",,,"False"
"016057-1035","","7838 W ALLSPICE CIR JACKSONVILLE 32244-",,"32244-",,"4200.36","","False","0",,,"False"
"137087-0000","","1865 EVERLEE RD JACKSONVILLE 32216-",,"32216-",,"4202.67","","False","0",,,"False"
"009257-0130","","1758 DOLOMA ST JACKSONVILLE 32221-",,"32221-",,"4207.07","","False","0",,,"False"
"139554-0000","","1157 GUNKA RD JACKSONVILLE 32216-",,"32216-",,"4213.11","","False","0",,,"False"
"112436-0000","","5460 COPPEDGE AVE JACKSONVILLE 32277-",,"32277-",,"4217.68","","False","0",,,"False"
"139312-0000","","866 WREN RD JACKSONVILLE 32216-",,"32216-",,"4218.99","","False","0",,,"False"
"000081-0000","","141 LIMANN RD JACKSONVILLE 32234-",,"32234-",,"4223.82","","False","0",,,"False"
"012709-1040","","2443 E WINTERWOOD CIR JACKSONVILLE 32210-",,"32210-",,"4225.29","","False","0",,,"False"
"162157-1190","","1353 S BLACKHAWK TRL JACKSONVILLE 32225-",,"32225-",,"4236.15","","False","0",,,"False"
"091191-0000","","2589 POST ST JACKSONVILLE 32204-",,"32204-",,"4238.51","","False","0",,,"False"
"020159-0445","","10338 MARSH HAWK DR JACKSONVILLE 32218-",,"32218-",,"4240.99","","False","0",,,"False"
"002299-0000","","5026 NATHAN HALE RD JACKSONVILLE 32221-",,"32221-",,"4250.25","","False","0",,,"False"
"141250-0000","","1441 N UNIVERSITY BLVD JACKSONVILLE 32211-",,"32211-",,"4253.79","","False","0",,,"False"
"074796-0000","","801 W FORSYTH ST JACKSONVILLE 32204-",,"32204-",,"4265.75","","False","0",,,"False"
"097393-0030","","8158 CARAVELLE DR JACKSONVILLE 32244-",,"32244-",,"4266.11","","False","0",,,"False"
"146036-5166","","9745 TOUCHTON RD 1022 JACKSONVILLE 32246-",,"32246-",,"4269.76","","False","0",,,"False"
"040610-0000","","6040 BAGLEY RD JACKSONVILLE 32209-",,"32209-",,"4269.87","","False","0",,,"False"
"061485-0000","","3414 CORBY ST JACKSONVILLE 32205-",,"32205-",,"4271.55","","False","0",,,"False"
