"account_no","adv_no","lienhub_owner","situs_address","situs_city","situs_zip","cert_number","face_amount","live_match_found","live_total_due","bill_years","still_delinquent"
"057712-0000","11704","","2745 W BEAVER ST JACKSONVILLE 32254-",,"32254-",,"3485.59","False","0",,"False"
"097052-0000","15950","","7879 LANCIA ST JACKSONVILLE 32244-",,"32244-",,"3486.7","False","0",,"False"
"006946-0000","1746","","9466 IRVINE ST JACKSONVILLE 32220-",,"32220-",,"3488.04","False","0",,"False"
"016175-0095","3540","","7228 PAUL HOWARD DR JACKSONVILLE 32222-",,"32222-",,"3488.71","False","0",,"False"
"155534-0000","22893","","10367 E MCLAURIN RD JACKSONVILLE 32256-",,"32256-",,"3491.44","False","0",,"False"
"166042-0010","24872","","12157 VERSAILLES ST JACKSONVILLE 32224-",,"32224-",,"3494.26","False","0",,"False"
"029430-1120","6125","","3915 N VICTORIA LANDING DR JACKSONVILLE 32208-",,"32208-",,"3496.03","False","0",,"False"
"119030-0000","18837","","2506 E MAYAPPLE RD JACKSONVILLE 32211-",,"32211-",,"3499.86","False","0",,"False"
"055208-0000","11232","","2056 REDWING ST JACKSONVILLE 32206-",,"32206-",,"3501.85","False","0",,"False"
"087407-0000","15133","","446 W 22ND ST JACKSONVILLE 32206-",,"32206-",,"3505.64","False","0",,"False"
"030111-0000","6285","","4207 RIBAULT RIVER LN JACKSONVILLE 32208-",,"32208-",,"3509.75","False","0",,"False"
"019622-0130","4080","","11614 CHAPPARELL RD JACKSONVILLE 32218-",,"32218-",,"3511.52","True","7092.11","","True"
"012992-0150","2642","","5283 BRIGHTON PARK LN JACKSONVILLE 32210-",,"32210-",,"3511.55","False","0",,"False"
"165289-5008","24776","","2534 SEYMOUR ST JACKSONVILLE 32246-",,"32246-",,"3515.5","False","0",,"False"
"162157-0010","24183","","13163 SANDY DR JACKSONVILLE 32225-",,"32225-",,"3516.03","False","0",,"False"
"148657-1115","21943","","8925 EASTON RIVER DR JACKSONVILLE 32257-",,"32257-",,"3516.27","False","0",,"False"
"120872-0000","27253","","1405 TRACY RD JACKSONVILLE 32211-",,"32211-",,"3522.8","False","0",,"False"
"064837-0100","12407","","744 WEST ST JACKSONVILLE 32204-",,"32204-",,"3523.27","False","0",,"False"
"016476-0000","3712","","7615 ARGYLE FOREST BLVD JACKSONVILLE 32244-",,"32244-",,"3523.7","False","0",,"False"
"019701-4165","4144","","1886 BISCAYNE BAY CIR JACKSONVILLE 32218-",,"32218-",,"3524.46","False","0",,"False"
"022571-0000","4821","","619 IVA PL JACKSONVILLE 32208-",,"32208-",,"3525.45","False","0",,"False"
"088056-0000","15292","","4006 PEARL ST JACKSONVILLE 32206-",,"32206-",,"3533.33","False","0",,"False"
"020028-0665","4256","","5176 JOHNSON CREEK DR JACKSONVILLE 32218-",,"32218-",,"3533.76","False","0",,"False"
"128607-0000","19776","","2016 UNIVERSITY BLVD JACKSONVILLE 32211-",,"32211-",,"3535.99","False","0",,"False"
"065097-0000","12422","","812 ACOSTA ST JACKSONVILLE 32204-",,"32204-",,"3538.19","False","0",,"False"
"137683-0000","20813","","6541 S LOU DR JACKSONVILLE 32216-",,"32216-",,"3538.22","False","0",,"False"
"110606-0155","17795","","857 PINE MOSS RD JACKSONVILLE 32218-",,"32218-",,"3539.81","False","0",,"False"
"165365-0000","24805","","2551 LEON RD JACKSONVILLE 32246-",,"32246-",,"3540.7","False","0",,"False"
"087465-0000","15141","","3308 N PEARL ST JACKSONVILLE 32206-",,"32206-",,"3540.82","False","0",,"False"
"137211-0000","20794","","5440 S LORI DR JACKSONVILLE 32207-",,"32207-",,"3542.68","False","0",,"False"
"044180-0565","8793","","11011 TRACI LYNN DR JACKSONVILLE 32218-",,"32218-",,"3544.4","False","0",,"False"
"002055-0000","462","","11353 OLD GAINESVILLE RD JACKSONVILLE 32221-",,"32221-",,"3544.95","False","0",,"False"
"016063-0060","3492","","8589 HILMA RD JACKSONVILLE 32244-",,"32244-",,"3546.31","False","0",,"False"
"098976-0000","16221","","6077 LONGCHAMP DR JACKSONVILLE 32244-",,"32244-",,"3547.68","False","0",,"False"
"056141-0000","11424","","2426 W BEAVER ST JACKSONVILLE 32209-",,"32209-",,"3550.11","False","0",,"False"
"172075-0100","26218","","1820 MAYPORT RD ATLANTIC BEACH 32233-",,"32233-",,"3551.84","False","0",,"False"
"001265-0000","266","","8989 MONETTE RD JACKSONVILLE 32234-",,"32234-",,"3552","False","0",,"False"
"012839-0030","2584","","2700 STRATTON RD JACKSONVILLE 32221-",,"32221-",,"3554.53","False","0",,"False"
"108751-0000","17594","","10205 NEW BERLIN RD JACKSONVILLE 32226-",,"32226-",,"3554.87","False","0",,"False"
"075201-0000","13332","","925 W BEAVER ST JACKSONVILLE 32204-",,"32204-",,"3558.91","False","0",,"False"
"013612-0000","2870","","8322 APRIL ST JACKSONVILLE 32244-",,"32244-",,"3562.17","False","0",,"False"
"168275-0000","25858","","9378 HECKSCHER DR JACKSONVILLE 32226-",,"32226-",,"3563.06","False","0",,"False"
"061815-0000","12182","","902 S EDGEWOOD AVE JACKSONVILLE 32205-",,"32205-",,"3567.03","False","0",,"False"
"024255-0000","5104","","7603 LEM TURNER RD JACKSONVILLE 32208-",,"32208-",,"3567.14","False","0",,"False"
"142457-0000","21113","","6672 BANBURY RD JACKSONVILLE 32211-",,"32211-",,"3569.54","False","0",,"False"
"108319-0000","17487","","412 KIRK RD JACKSONVILLE 32218-",,"32218-",,"3572.18","False","0",,"False"
"154899-0000","27279","","3147 GREENFIELD BLVD JACKSONVILLE 32216-",,"32216-",,"3572.72","False","0",,"False"
"093325-0000","15719","","4508 LAKESIDE DR JACKSONVILLE 32210-",,"32210-",,"3574.74","False","0",,"False"
"166471-0000","24918","","2855 E TULIP CIR JACKSONVILLE 32246-",,"32246-",,"3575.49","False","0",,"False"
"164038-0000","24481","","2133 CORTEZ RD JACKSONVILLE 32246-",,"32246-",,"3576.19","False","0",,"False"
"013145-0020","2691","","4482 WAGENHALS LN JACKSONVILLE 32210-",,"32210-",,"3576.29","False","0",,"False"
"041649-0010","8430","","7380 NEW KINGS RD JACKSONVILLE 32219-",,"32219-",,"3576.55","False","0",,"False"
"139722-0000","20936","","6937 WAIKIKI RD JACKSONVILLE 32216-",,"32216-",,"3580.91","False","0",,"False"
"159134-0510","23629","","12443 SAN JOSE BLVD 203 JACKSONVILLE 32223-",,"32223-",,"3581","False","0",,"False"
"107029-0000","17204","","12430 ERIC AVE JACKSONVILLE 32218-",,"32218-",,"3583.83","False","0",,"False"
"167512-0000","25322","","4455 LOYS DR JACKSONVILLE 32246-",,"32246-",,"3586.97","False","0",,"False"
"078560-0000","13789","","3537 HEDRICK ST JACKSONVILLE 32205-",,"32205-",,"3588.23","False","0",,"False"
"026994-0000","5573","","1546 PALMDALE ST JACKSONVILLE 32208-",,"32208-",,"3588.3","False","0",,"False"
"154252-0000","22684","","3022 BELFORT RD JACKSONVILLE 32216-",,"32216-",,"3588.54","False","0",,"False"
"063064-0000","12256","","2852 ERNEST ST JACKSONVILLE 32205-",,"32205-",,"3588.71","False","0",,"False"
"014603-1318","3117","","6025 W GULF RD JACKSONVILLE 32244-",,"32244-",,"3588.78","True","7287.38","","True"
"148521-0107","21801","","7786 LAS PALMAS WAY 107 JACKSONVILLE 32256-",,"32256-",,"3589.06","False","0",,"False"
"104681-0000","27203","","5839 CEDAR OAKS DR JACKSONVILLE 32210-",,"32210-",,"3592.58","False","0",,"False"
"065480-0000","12438","","4336 BETHWOOD CIR JACKSONVILLE 32205-",,"32205-",,"3594.04","False","0",,"False"
"037432-0000","7511","","8671 LEM TURNER RD JACKSONVILLE 32208-",,"32208-",,"3594.95","False","0",,"False"
"099135-6115","16312","","5687 S ENGLISH OAK DR JACKSONVILLE 32244-",,"32244-",,"3596.41","False","0",,"False"
"019767-0000","4184","","2978 ARMSTRONG ST JACKSONVILLE 32218-",,"32218-",,"3599.65","False","0",,"False"
"070842-0000","12911","","245 W 3RD ST JACKSONVILLE 32206-",,"32206-",,"3605.87","False","0",,"False"
"022756-0000","4886","","1390 CARVILL AVE JACKSONVILLE 32208-",,"32208-",,"3611.91","False","0",,"False"
"011976-0000","2407","","7126 S HANSON DR JACKSONVILLE 32210-",,"32210-",,"3613.73","False","0",,"False"
"154379-0190","22756","","3566 W BATEAU RD JACKSONVILLE 32216-",,"32216-",,"3614.47","False","0",,"False"
"062685-0000","12232","","4759 POLARIS ST JACKSONVILLE 32205-",,"32205-",,"3617.6","False","0",,"False"
"062000-0000","12205","","511 TALBOT AVE JACKSONVILLE 32205-",,"32205-",,"3617.82","False","0",,"False"
"006130-0000","1557","","PASCHAL ST JACKSONVILLE 32220-",,"32220-",,"3622.69","False","0",,"False"
"172236-0010","26242","","1844 MAYPORT RD ATLANTIC BEACH 32233-",,"32233-",,"3623.1","False","0",,"False"
"063396-0000","12281","","3158 RAYFORD ST JACKSONVILLE 32205-",,"32205-",,"3629.69","False","0",,"False"
"044112-0020","8766","","1216 BACALL RD JACKSONVILLE 32218-",,"32218-",,"3636.87","False","0",,"False"
"167745-2864","25516","","7801 POINT MEADOWS DR 8403 JACKSONVILLE 32256-",,"32256-",,"3637.04","False","0",,"False"
"014507-5010","3094","","7141 YOWDY STAR LN JACKSONVILLE 32244-",,"32244-",,"3638.26","False","0",,"False"
"145183-0348","21365","","2617 W GRAMPIAN DR JACKSONVILLE 32216-",,"32216-",,"3640.81","False","0",,"False"
"006345-0000","1626","","321 MAPLE AVE JACKSONVILLE 32220-",,"32220-",,"3640.82","False","0",,"False"
"027385-0000","5639","","18 W 43RD ST JACKSONVILLE 32208-",,"32208-",,"3642.27","False","0",,"False"
"059079-0000","11935","","687 N EDGEWOOD AVE JACKSONVILLE 32254-",,"32254-",,"3643.35","False","0",,"False"
"141241-0000","21022","","5949 MACY AVE JACKSONVILLE 32211-",,"32211-",,"3643.4","False","0",,"False"
"047334-0010","9581","","2116 KINGS RD JACKSONVILLE 32209-",,"32209-",,"3646.17","False","0",,"False"
"053522-0000","10930","","1434 W 9TH ST JACKSONVILLE 32209-",,"32209-",,"3647.31","False","0",,"False"
"136019-0000","20641","","2088 RYAR RD JACKSONVILLE 32216-",,"32216-",,"3650.83","False","0",,"False"
"134262-0000","20492","","1834 W BARTRAM CIR JACKSONVILLE 32207-",,"32207-",,"3651.05","False","0",,"False"
"164302-0000","24511","","2472 ANNISTON RD JACKSONVILLE 32246-",,"32246-",,"3652.44","False","0",,"False"
"145183-0390","21366","","2690 E SANDUSKY AVE JACKSONVILLE 32216-",,"32216-",,"3653.54","False","0",,"False"
"003323-7540","838","","5430 WANDERING TRL JACKSONVILLE 32219-",,"32219-",,"3661.18","False","0",,"False"
"109109-0115","17692","","10418 NEW BERLIN RD 122 JACKSONVILLE 32226-",,"32226-",,"3666.63","False","0",,"False"
"137462-0000","20802","","2314 HIRSCH AVE JACKSONVILLE 32216-",,"32216-",,"3671.22","False","0",,"False"
"099091-0000","16245","","7957 BLANDING BLVD JACKSONVILLE 32244-",,"32244-",,"3674.09","False","0",,"False"
"021805-0000","4660","","7910 DEKLE AVE JACKSONVILLE 32219-",,"32219-",,"3674.55","False","0",,"False"
"044281-0622","8869","","1248 S SQUIRREL LN JACKSONVILLE 32218-",,"32218-",,"3676.3","False","0",,"False"
"119646-0000","18869","","7403 BAMBERG RD JACKSONVILLE 32277-",,"32277-",,"3677.67","False","0",,"False"
"167131-1955","25112","","4115 KELLY LEE DR JACKSONVILLE 32224-",,"32224-",,"3678.24","False","0",,"False"
"072638-0000","27156","","406 E 3RD ST JACKSONVILLE 32206-",,"32206-",,"3679.52","False","0",,"False"
"065030-0000","27135","","2547 DELLWOOD AVE JACKSONVILLE 32204-",,"32204-",,"3679.59","False","0",,"False"
"025189-0000","5249","","3052 DONNA DR JACKSONVILLE 32208-",,"32208-",,"3680.44","False","0",,"False"
"109609-0260","17727","","11591 HICKORY OAK DR JACKSONVILLE 32218-",,"32218-",,"3680.78","False","0",,"False"
"058614-0010","11853","","243 S EDGEWOOD AVE JACKSONVILLE 32254-",,"32254-",,"3681.49","False","0",,"False"
"097351-0000","15974","","5807 JAGUAR DR JACKSONVILLE 32244-",,"32244-",,"3683.76","False","0",,"False"
"152561-1150","22376","","4700 W SAN JOSE MANOR DR JACKSONVILLE 32217-",,"32217-",,"3684.29","False","0",,"False"
"044281-0594","8868","","1262 N TURTLE CREEK DR JACKSONVILLE 32218-",,"32218-",,"3687","False","0",,"False"
"042214-0000","8583","","2570 BROWARD RD JACKSONVILLE 32218-",,"32218-",,"3687.71","False","0",,"False"
"135356-0000","20582","","2022 TAUNTON RD JACKSONVILLE 32207-",,"32207-",,"3688.85","False","0",,"False"
"128197-1246","19746","","5442 N MARSH CREEK DR JACKSONVILLE 32277-",,"32277-",,"3694.74","False","0",,"False"
"150440-0000","22265","","6842 ST AUGUSTINE RD JACKSONVILLE 32217-",,"32217-",,"3696.8","False","0",,"False"
"093294-0000","15714","","3756 HUNTER ST JACKSONVILLE 32205-",,"32205-",,"3699.34","False","0",,"False"
"068897-0000","12745","","4823 SHELBY AVE JACKSONVILLE 32210-",,"32210-",,"3702.89","False","0",,"False"
"015910-9065","3426","","7126 TIMMERMAN LN JACKSONVILLE 32244-",,"32244-",,"3702.96","False","0",,"False"
"004308-0120","1151","","11163 BRIDGES RD JACKSONVILLE 32218-",,"32218-",,"3705.24","False","0",,"False"
"088064-0000","15295","","546 BIRCH ST JACKSONVILLE 32206-",,"32206-",,"3705.34","False","0",,"False"
"135735-0000","20610","","5540 HICKSON RD JACKSONVILLE 32207-",,"32207-",,"3714.98","False","0",,"False"
"074761-0000","13323","","818 W ADAMS ST JACKSONVILLE 32204-",,"32204-",,"3715.44","False","0",,"False"
"163946-0000","24458","","2700 CORTEZ RD JACKSONVILLE 32246-",,"32246-",,"3715.7","False","0",,"False"
"145781-0000","21445","","2204 REDFERN RD JACKSONVILLE 32207-",,"32207-",,"3715.93","False","0",,"False"
"167067-1384","25021","","3583 NIGHTSCAPE CIR JACKSONVILLE 32224-",,"32224-",,"3717.15","False","0",,"False"
"009709-0000","2127","","7803 LE MANS DR JACKSONVILLE 32210-",,"32210-",,"3722.2","False","0",,"False"
"104681-0000","27202","","5839 CEDAR OAKS DR JACKSONVILLE 32210-",,"32210-",,"3724.88","False","0",,"False"
"149017-6040","22080","","4030 AUGUSTINE GREEN CT JACKSONVILLE 32257-",,"32257-",,"3726.06","False","0",,"False"
"044559-0000","8926","","3015 N LIBERTY ST JACKSONVILLE 32206-",,"32206-",,"3726.45","False","0",,"False"
"101230-0000","16416","","4629 HOMESTEAD RD JACKSONVILLE 32210-",,"32210-",,"3726.92","False","0",,"False"
"061824-0000","12184","","929 TALBOT AVE JACKSONVILLE 32205-",,"32205-",,"3728.51","False","0",,"False"
"041849-0000","8465","","6768 KINLOCK DR JACKSONVILLE 32219-",,"32219-",,"3732.05","False","0",,"False"
"167333-0595","25210","","2117 E INTRACOASTAL SOUND DR JACKSONVILLE 32224-",,"32224-",,"3732.45","False","0",,"False"
"125245-0000","27256","","2261 SPRING PARK RD JACKSONVILLE 32207-",,"32207-",,"3732.68","False","0",,"False"
"083864-0100","14203","","2710 N EDGEWOOD AVE JACKSONVILLE 32254-",,"32254-",,"3732.76","False","0",,"False"
"038746-0000","7746","","9426 DEVONSHIRE BLVD JACKSONVILLE 32208-",,"32208-",,"3734.15","False","0",,"False"
"148521-0834","21821","","7914 LOS ROBLES CT 7914 JACKSONVILLE 32256-",,"32256-",,"3736.17","False","0",,"False"
"168871-0184","25939","","1102 W DEFENDER CT 1102 JACKSONVILLE 32233-",,"32233-",,"3736.75","False","0",,"False"
"065030-0100","27136","","2549 DELLWOOD AVE JACKSONVILLE 32204-",,"32204-",,"3738.83","False","0",,"False"
"044636-0000","8940","","231 E 18TH ST JACKSONVILLE 32206-",,"32206-",,"3740","False","0",,"False"
"111707-0000","18006","","3765 CULP DR JACKSONVILLE 32277-",,"32277-",,"3745.37","False","0",,"False"
"012724-5106","2550","","8216 PEAR RD JACKSONVILLE 32210-",,"32210-",,"3747.78","False","0",,"False"
"109645-0000","17736","","11811 CREEK BLVD JACKSONVILLE 32218-",,"32218-",,"3750.72","False","0",,"False"
"164542-0000","24542","","10325 AGAVE RD JACKSONVILLE 32246-",,"32246-",,"3751.35","False","0",,"False"
"016057-0200","3475","","7867 E PEPPER CIR JACKSONVILLE 32244-",,"32244-",,"3755.64","False","0",,"False"
"016416-2070","3636","","8666 RIBBON FALLS LN JACKSONVILLE 32244-",,"32244-",,"3757.19","False","0",,"False"
"097638-0010","16013","","5315 JAMMES RD JACKSONVILLE 32210-",,"32210-",,"3759.75","False","0",,"False"
"034119-0000","6966","","7103 MAIN ST JACKSONVILLE 32208-",,"32208-",,"3759.88","False","0",,"False"
"152562-5830","22385","","7196 DEERFOOT POINT CIR 22-1 JACKSONVILLE 32256-",,"32256-",,"3761.5","False","0",,"False"
"165540-0000","24848","","3132 SAN SALVADORE AVE JACKSONVILLE 32246-",,"32246-",,"3762.05","False","0",,"False"
"118546-0000","18806","","6840 S GAILLARDIA RD JACKSONVILLE 32211-",,"32211-",,"3763.02","False","0",,"False"
"059902-0000","12042","","941 GARTH AVE JACKSONVILLE 32205-",,"32205-",,"3767.65","False","0",,"False"
"093747-0000","15744","","4816 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"3770.58","False","0",,"False"
"016519-3554","3756","","8242 N DAISY LN JACKSONVILLE 32244-",,"32244-",,"3773.12","False","0",,"False"
"126132-0000","19493","","2320 EMERSON ST JACKSONVILLE 32207-",,"32207-",,"3773.31","False","0",,"False"
"087396-0000","15129","","3130 PERRY ST JACKSONVILLE 32206-",,"32206-",,"3775.48","False","0",,"False"
"028415-0000","5877","","3311 N JAPONICA RD JACKSONVILLE 32209-",,"32209-",,"3778.12","False","0",,"False"
"167745-1295","25504","","7899 E CHASE MEADOWS DR JACKSONVILLE 32256-",,"32256-",,"3781.91","False","0",,"False"
"137101-0000","20752","","4051 BARNES RD JACKSONVILLE 32207-",,"32207-",,"3783.4","False","0",,"False"
"062952-0000","12245","","4845 ASTRAL ST JACKSONVILLE 32205-",,"32205-",,"3784.46","False","0",,"False"
"060744-0000","12099","","535 CASSAT AVE JACKSONVILLE 32254-",,"32254-",,"3786.94","False","0",,"False"
"039898-0000","7954","","3903 HARBOR VIEW DR JACKSONVILLE 32208-",,"32208-",,"3787.78","False","0",,"False"
"149335-0579","22187","","9252 SAN JOSE BLVD 1803 JACKSONVILLE 32257-",,"32257-",,"3787.81","False","0",,"False"
"121322-0000","19023","","1028 W LAWFIN ST JACKSONVILLE 32211-",,"32211-",,"3791.11","False","0",,"False"
"045218-0000","9029","","2532 N PEARL ST JACKSONVILLE 32206-",,"32206-",,"3793.12","False","0",,"False"
"111351-0000","17947","","4107 BUCKMAN ST JACKSONVILLE 32206-",,"32206-",,"3793.59","False","0",,"False"
"019974-2275","4232","","11453 JERRY ADAM DR JACKSONVILLE 32218-",,"32218-",,"3798.28","False","0",,"False"
"068546-0000","12717","","6336 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"3798.98","False","0",,"False"
"035908-0000","7233","","2340 SOUTEL DR JACKSONVILLE 32208-",,"32208-",,"3809.57","False","0",,"False"
"011782-0000","2390","","6214 PARK ST JACKSONVILLE 32205-",,"32205-",,"3810.14","False","0",,"False"
"156424-0080","23141","","LOSCO RD JACKSONVILLE 32257-",,"32257-",,"3810.47","False","0",,"False"
"177325-0000","26587","","S 11TH ST JACKSONVILLE BEACH 32250-",,"32250-",,"3813.7","False","0",,"False"
"006369-0030","1637","","9407 OLD PLANK RD JACKSONVILLE 32220-",,"32220-",,"3815.27","False","0",,"False"
"020041-1050","26942","","10952 COPPER HILL DR JACKSONVILLE 32218-",,"32218-",,"3816.19","False","0",,"False"
"004017-0800","1028","","7324 SYCAMORE ST JACKSONVILLE 32219-",,"32219-",,"3817.94","False","0",,"False"
"110842-0030","17849","","11831 RICE RD JACKSONVILLE 32218-",,"32218-",,"3819.22","False","0",,"False"
"012472-0000","2473","","7521 WILSON BLVD JACKSONVILLE 32210-",,"32210-",,"3820.02","False","0",,"False"
"103888-0000","16666","","5129 SANTA CRUZ LN JACKSONVILLE 32210-",,"32210-",,"3821.66","False","0",,"False"
"068405-0000","12683","","5105 MARLENE AVE JACKSONVILLE 32210-",,"32210-",,"3823.68","False","0",,"False"
"093580-0000","15734","","4158 LEXINGTON AVE JACKSONVILLE 32210-",,"32210-",,"3824.29","False","0",,"False"
"055150-0000","11225","","2010 MAIN ST JACKSONVILLE 32206-",,"32206-",,"3832.58","False","0",,"False"
"015087-0000","3167","","7450 103RD ST JACKSONVILLE 32210-",,"32210-",,"3833.69","False","0",,"False"
"117553-0000","18753","","1927 CESERY BLVD JACKSONVILLE 32211-",,"32211-",,"3834.41","False","0",,"False"
"072638-0000","27157","","406 E 3RD ST JACKSONVILLE 32206-",,"32206-",,"3835.87","False","0",,"False"
"158232-1740","23424","","12534 DUNRAVEN TRL JACKSONVILLE 32223-",,"32223-",,"3838.34","False","0",,"False"
"158241-5275","23430","","12684 MILLS RIDGE LN JACKSONVILLE 32258-",,"32258-",,"3839.61","False","0",,"False"
"108082-0015","17397","","14143 TIKI LN JACKSONVILLE 32226-",,"32226-",,"3841.91","False","0",,"False"
"158094-2020","23379","","4328 BRANDON GLENN CT JACKSONVILLE 32258-",,"32258-",,"3846.75","False","0",,"False"
"137339-0000","20799","","2518 HIRSCH AVE JACKSONVILLE 32216-",,"32216-",,"3848.51","False","0",,"False"
"166931-0278","24983","","13848 HERONS LANDING WAY 12-6 JACKSONVILLE 32224-",,"32224-",,"3850.05","False","0",,"False"
"143394-0000","21169","","1205 ARLINGTON RD JACKSONVILLE 32211-",,"32211-",,"3851.46","False","0",,"False"
"147882-1026","21663","","5480 STANFORD RD JACKSONVILLE 32207-",,"32207-",,"3852.22","False","0",,"False"
"133180-0000","20354","","301 E 21ST ST JACKSONVILLE 32206-",,"32206-",,"3852.56","False","0",,"False"
