"lienhub_parcel","lienhub_owner","lienhub_situs_address","lienhub_situs_city","lienhub_situs_zip","lienhub_cert_number","lienhub_face_amount","lienhub_status","live_match_found","live_total_due","live_bill_years","still_delinquent"
"","","2022 TAUNTON RD JACKSONVILLE 32207-",,"32207-",,"3688.85","","False","0",,"False"
"","","5442 N MARSH CREEK DR JACKSONVILLE 32277-",,"32277-",,"3694.74","","False","0",,"False"
"","","6842 ST AUGUSTINE RD JACKSONVILLE 32217-",,"32217-",,"3696.8","","False","0",,"False"
"","","3756 HUNTER ST JACKSONVILLE 32205-",,"32205-",,"3699.34","","False","0",,"False"
"","","4823 SHELBY AVE JACKSONVILLE 32210-",,"32210-",,"3702.89","","False","0",,"False"
"","","7126 TIMMERMAN LN JACKSONVILLE 32244-",,"32244-",,"3702.96","","False","0",,"False"
"","","11163 BRIDGES RD JACKSONVILLE 32218-",,"32218-",,"3705.24","","False","0",,"False"
"","","546 BIRCH ST JACKSONVILLE 32206-",,"32206-",,"3705.34","","False","0",,"False"
"","","5540 HICKSON RD JACKSONVILLE 32207-",,"32207-",,"3714.98","","False","0",,"False"
"","","818 W ADAMS ST JACKSONVILLE 32204-",,"32204-",,"3715.44","","False","0",,"False"
"","","2700 CORTEZ RD JACKSONVILLE 32246-",,"32246-",,"3715.7","","False","0",,"False"
"","","2204 REDFERN RD JACKSONVILLE 32207-",,"32207-",,"3715.93","","False","0",,"False"
"","","3583 NIGHTSCAPE CIR JACKSONVILLE 32224-",,"32224-",,"3717.15","","False","0",,"False"
"","","7803 LE MANS DR JACKSONVILLE 32210-",,"32210-",,"3722.2","","False","0",,"False"
"","","5839 CEDAR OAKS DR JACKSONVILLE 32210-",,"32210-",,"3724.88","","False","0",,"False"
"","","4030 AUGUSTINE GREEN CT JACKSONVILLE 32257-",,"32257-",,"3726.06","","False","0",,"False"
"","","3015 N LIBERTY ST JACKSONVILLE 32206-",,"32206-",,"3726.45","","False","0",,"False"
"","","4629 HOMESTEAD RD JACKSONVILLE 32210-",,"32210-",,"3726.92","","False","0",,"False"
"","","929 TALBOT AVE JACKSONVILLE 32205-",,"32205-",,"3728.51","","False","0",,"False"
"","","6768 KINLOCK DR JACKSONVILLE 32219-",,"32219-",,"3732.05","","False","0",,"False"
"","","2117 E INTRACOASTAL SOUND DR JACKSONVILLE 32224-",,"32224-",,"3732.45","","False","0",,"False"
"","","2261 SPRING PARK RD JACKSONVILLE 32207-",,"32207-",,"3732.68","","False","0",,"False"
"","","2710 N EDGEWOOD AVE JACKSONVILLE 32254-",,"32254-",,"3732.76","","False","0",,"False"
"","","9426 DEVONSHIRE BLVD JACKSONVILLE 32208-",,"32208-",,"3734.15","","False","0",,"False"
"","","7914 LOS ROBLES CT 7914 JACKSONVILLE 32256-",,"32256-",,"3736.17","","False","0",,"False"
"","","1102 W DEFENDER CT 1102 JACKSONVILLE 32233-",,"32233-",,"3736.75","","False","0",,"False"
"","","2549 DELLWOOD AVE JACKSONVILLE 32204-",,"32204-",,"3738.83","","False","0",,"False"
"","","231 E 18TH ST JACKSONVILLE 32206-",,"32206-",,"3740","","False","0",,"False"
"","","3765 CULP DR JACKSONVILLE 32277-",,"32277-",,"3745.37","","False","0",,"False"
"","","8216 PEAR RD JACKSONVILLE 32210-",,"32210-",,"3747.78","","False","0",,"False"
"","","11811 CREEK BLVD JACKSONVILLE 32218-",,"32218-",,"3750.72","","False","0",,"False"
"","","10325 AGAVE RD JACKSONVILLE 32246-",,"32246-",,"3751.35","","False","0",,"False"
"","","7867 E PEPPER CIR JACKSONVILLE 32244-",,"32244-",,"3755.64","","False","0",,"False"
"","","8666 RIBBON FALLS LN JACKSONVILLE 32244-",,"32244-",,"3757.19","","False","0",,"False"
"","","5315 JAMMES RD JACKSONVILLE 32210-",,"32210-",,"3759.75","","False","0",,"False"
"","","7103 MAIN ST JACKSONVILLE 32208-",,"32208-",,"3759.88","","False","0",,"False"
"","","7196 DEERFOOT POINT CIR 22-1 JACKSONVILLE 32256-",,"32256-",,"3761.5","","False","0",,"False"
"","","3132 SAN SALVADORE AVE JACKSONVILLE 32246-",,"32246-",,"3762.05","","False","0",,"False"
"","","6840 S GAILLARDIA RD JACKSONVILLE 32211-",,"32211-",,"3763.02","","False","0",,"False"
"","","941 GARTH AVE JACKSONVILLE 32205-",,"32205-",,"3767.65","","False","0",,"False"
"","","4816 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"3770.58","","False","0",,"False"
"","","8242 N DAISY LN JACKSONVILLE 32244-",,"32244-",,"3773.12","","False","0",,"False"
"","","2320 EMERSON ST JACKSONVILLE 32207-",,"32207-",,"3773.31","","False","0",,"False"
"","","3130 PERRY ST JACKSONVILLE 32206-",,"32206-",,"3775.48","","False","0",,"False"
"","","3311 N JAPONICA RD JACKSONVILLE 32209-",,"32209-",,"3778.12","","False","0",,"False"
"","","7899 E CHASE MEADOWS DR JACKSONVILLE 32256-",,"32256-",,"3781.91","","False","0",,"False"
"","","4051 BARNES RD JACKSONVILLE 32207-",,"32207-",,"3783.4","","False","0",,"False"
"","","4845 ASTRAL ST JACKSONVILLE 32205-",,"32205-",,"3784.46","","False","0",,"False"
"","","535 CASSAT AVE JACKSONVILLE 32254-",,"32254-",,"3786.94","","False","0",,"False"
"","","3903 HARBOR VIEW DR JACKSONVILLE 32208-",,"32208-",,"3787.78","","False","0",,"False"
"","","9252 SAN JOSE BLVD 1803 JACKSONVILLE 32257-",,"32257-",,"3787.81","","False","0",,"False"
"","","1028 W LAWFIN ST JACKSONVILLE 32211-",,"32211-",,"3791.11","","False","0",,"False"
"","","2532 N PEARL ST JACKSONVILLE 32206-",,"32206-",,"3793.12","","False","0",,"False"
"","","4107 BUCKMAN ST JACKSONVILLE 32206-",,"32206-",,"3793.59","","False","0",,"False"
"","","11453 JERRY ADAM DR JACKSONVILLE 32218-",,"32218-",,"3798.28","","False","0",,"False"
"","","6336 SAN JUAN AVE JACKSONVILLE 32210-",,"32210-",,"3798.98","","False","0",,"False"
"","","2340 SOUTEL DR JACKSONVILLE 32208-",,"32208-",,"3809.57","","False","0",,"False"
"","","6214 PARK ST JACKSONVILLE 32205-",,"32205-",,"3810.14","","False","0",,"False"
"","","LOSCO RD JACKSONVILLE 32257-",,"32257-",,"3810.47","","False","0",,"False"
"","","S 11TH ST JACKSONVILLE BEACH 32250-",,"32250-",,"3813.7","","False","0",,"False"
"","","9407 OLD PLANK RD JACKSONVILLE 32220-",,"32220-",,"3815.27","","False","0",,"False"
"","","10952 COPPER HILL DR JACKSONVILLE 32218-",,"32218-",,"3816.19","","False","0",,"False"
"","","7324 SYCAMORE ST JACKSONVILLE 32219-",,"32219-",,"3817.94","","False","0",,"False"
"","","11831 RICE RD JACKSONVILLE 32218-",,"32218-",,"3819.22","","False","0",,"False"
"","","7521 WILSON BLVD JACKSONVILLE 32210-",,"32210-",,"3820.02","","False","0",,"False"
"","","5129 SANTA CRUZ LN JACKSONVILLE 32210-",,"32210-",,"3821.66","","False","0",,"False"
"","","5105 MARLENE AVE JACKSONVILLE 32210-",,"32210-",,"3823.68","","False","0",,"False"
"","","4158 LEXINGTON AVE JACKSONVILLE 32210-",,"32210-",,"3824.29","","False","0",,"False"
"","","2010 MAIN ST JACKSONVILLE 32206-",,"32206-",,"3832.58","","False","0",,"False"
"","","7450 103RD ST JACKSONVILLE 32210-",,"32210-",,"3833.69","","False","0",,"False"
"","","1927 CESERY BLVD JACKSONVILLE 32211-",,"32211-",,"3834.41","","False","0",,"False"
"","","406 E 3RD ST JACKSONVILLE 32206-",,"32206-",,"3835.87","","False","0",,"False"
"","","12534 DUNRAVEN TRL JACKSONVILLE 32223-",,"32223-",,"3838.34","","False","0",,"False"
"","","12684 MILLS RIDGE LN JACKSONVILLE 32258-",,"32258-",,"3839.61","","False","0",,"False"
"","","14143 TIKI LN JACKSONVILLE 32226-",,"32226-",,"3841.91","","False","0",,"False"
"","","4328 BRANDON GLENN CT JACKSONVILLE 32258-",,"32258-",,"3846.75","","False","0",,"False"
"","","2518 HIRSCH AVE JACKSONVILLE 32216-",,"32216-",,"3848.51","","False","0",,"False"
"","","13848 HERONS LANDING WAY 12-6 JACKSONVILLE 32224-",,"32224-",,"3850.05","","False","0",,"False"
"","","1205 ARLINGTON RD JACKSONVILLE 32211-",,"32211-",,"3851.46","","False","0",,"False"
"","","5480 STANFORD RD JACKSONVILLE 32207-",,"32207-",,"3852.22","","False","0",,"False"
"","","301 E 21ST ST JACKSONVILLE 32206-",,"32206-",,"3852.56","","False","0",,"False"
"","","1504 GANDY ST JACKSONVILLE 32208-",,"32208-",,"3856.06","","False","0",,"False"
"","","6113 DAVON ST JACKSONVILLE 32244-",,"32244-",,"3867.95","","False","0",,"False"
"","","3821 ALCOY RD JACKSONVILLE 32221-",,"32221-",,"3868.87","","False","0",,"False"
"","","2164 SUNSET RIVER DR JACKSONVILLE 32225-",,"32225-",,"3869.6","","False","0",,"False"
"","","5418 ROLLINS AVE JACKSONVILLE 32207-",,"32207-",,"3870.26","","False","0",,"False"
"","","9717 FRASER RD JACKSONVILLE 32246-",,"32246-",,"3871.58","","False","0",,"False"
"","","8151 MORRISTOWN TRL JACKSONVILLE 32244-",,"32244-",,"3873.09","","False","0",,"False"
"","","5626 SOUTEL DR JACKSONVILLE 32219-",,"32219-",,"3873.26","","False","0",,"False"
"","","7392 BUNION DR JACKSONVILLE 32222-",,"32222-",,"3885.61","","False","0",,"False"
"","","996 HIBISCUS ST ATLANTIC BEACH 32233-",,"32233-",,"3885.9","","False","0",,"False"
"","","7617 S OLD MIDDLEBURG RD JACKSONVILLE 32222-",,"32222-",,"3886.17","","False","0",,"False"
"","","12050 OLD ST AUGUSTINE RD JACKSONVILLE 32258-",,"32258-",,"3890.23","","False","0",,"False"
"","","8438 ALLERTON LN JACKSONVILLE 32256-",,"32256-",,"3891.42","","False","0",,"False"
"","","9755 S ALVIN RD JACKSONVILLE 32222-",,"32222-",,"3893.22","","False","0",,"False"
"","","1201 ADRIAN CT JACKSONVILLE 32205-",,"32205-",,"3894.57","","False","0",,"False"
"","","2440 SOTTERLEY LN JACKSONVILLE 32220-",,"32220-",,"3896.83","","False","0",,"False"
"","","6860 S OLD MIDDLEBURG RD JACKSONVILLE 32222-",,"32222-",,"3897.4","","False","0",,"False"
"","","4930 SOUTEL DR JACKSONVILLE 32208-",,"32208-",,"3898.58","","False","0",,"False"
"","","7130 N MAIN ST 27-37 JACKSONVILLE 32208-",,"32208-",,"3899.74","","False","0",,"False"
"","","10952 COPPER HILL DR JACKSONVILLE 32218-",,"32218-",,"3902.42","","False","0",,"False"
"","","7631 N CREST DR JACKSONVILLE 32221-",,"32221-",,"3902.63","","False","0",,"False"
"","","1424 N MAIN ST JACKSONVILLE 32206-",,"32206-",,"3904.8","","False","0",,"False"
"","","38 DUDLEY ST ATLANTIC BEACH 32233-",,"32233-",,"3907.21","","False","0",,"False"
"","","2540 LEON RD JACKSONVILLE 32246-",,"32246-",,"3909.67","","False","0",,"False"
"","","5697 FINCH AVE JACKSONVILLE 32219-",,"32219-",,"3917.79","","False","0",,"False"
"","","4435 DE KALB AVE JACKSONVILLE 32207-",,"32207-",,"3928.08","","False","0",,"False"
"","","550 ALICE COVE CT JACKSONVILLE 32218-",,"32218-",,"3929.63","","False","0",,"False"
"","","3289 W GARDEN ACRES CT JACKSONVILLE 32208-",,"32208-",,"3937.56","","False","0",,"False"
"","","8524 W LINCREST DR JACKSONVILLE 32208-",,"32208-",,"3944.12","","False","0",,"False"
"","","10626 TALL TIMBER LN JACKSONVILLE 32218-",,"32218-",,"3944.29","","False","0",,"False"
"","","3464 NATALIE MEL LN JACKSONVILLE 32218-",,"32218-",,"3944.51","","False","0",,"False"
"","","1640 W 23RD ST JACKSONVILLE 32209-",,"32209-",,"3947.22","","False","0",,"False"
"","","206 ARLINGTON RD JACKSONVILLE 32211-",,"32211-",,"3949.19","","False","0",,"False"
"","","1402 RENSSELAER AVE JACKSONVILLE 32205-",,"32205-",,"3950.36","","False","0",,"False"
"","","15407 HERBIE LN JACKSONVILLE 32218-",,"32218-",,"3953.57","","False","0",,"False"
"","","7133 ARLET DR JACKSONVILLE 32211-",,"32211-",,"3957.75","","False","0",,"False"
"","","6255 MERRILL RD JACKSONVILLE 32277-",,"32277-",,"3958.23","","False","0",,"False"
"","","103RD ST JACKSONVILLE 32210-",,"32210-",,"3968.14","","False","0",,"False"
"","","9536 CRYSTAL SPRINGS RD JACKSONVILLE 32221-",,"32221-",,"3968.68","","False","0",,"False"
"","","889 E ELLISON RD BALDWIN 32234-",,"32234-",,"3971.38","","False","0",,"False"
"","","4514 ROYAL AVE JACKSONVILLE 32205-",,"32205-",,"3973.63","","False","0",,"False"
"","","5503 E LAKEWOOD CIR JACKSONVILLE 32207-",,"32207-",,"3973.8","","False","0",,"False"
"","","4644 PALMER AVE JACKSONVILLE 32210-",,"32210-",,"3974.34","","False","0",,"False"
"","","3712 W STAR LEAF RD JACKSONVILLE 32210-",,"32210-",,"3976.99","","False","0",,"False"
"","","11033 BISCAYNE BLVD JACKSONVILLE 32218-",,"32218-",,"3983.37","","False","0",,"False"
"","","4811 CATHERINE TER JACKSONVILLE 32205-",,"32205-",,"3986.38","","False","0",,"False"
"","","8111 SUMMERSIDE CIR JACKSONVILLE 32256-",,"32256-",,"3988.82","","False","0",,"False"
"","","1520 CORNELL RD JACKSONVILLE 32207-",,"32207-",,"3989.56","","False","0",,"False"
"","","3339 N MAIN ST JACKSONVILLE 32206-",,"32206-",,"3993.25","","False","0",,"False"
"","","11156 FT CAROLINE RD JACKSONVILLE 32225-",,"32225-",,"3995.18","","False","0",,"False"
"","","4892 S PARETE RD JACKSONVILLE 32218-",,"32218-",,"3995.86","","False","0",,"False"
"","","7840 TWIN RD 1 JACKSONVILLE 32219-",,"32219-",,"4000.73","","False","0",,"False"
"","","10000 N GATE PKWY 725 JACKSONVILLE 32246-",,"32246-",,"4001.79","","False","0",,"False"
"","","504 WOODBINE ST JACKSONVILLE 32206-",,"32206-",,"4004.5","","False","0",,"False"
"","","8142 NEW KINGS RD JACKSONVILLE 32219-",,"32219-",,"4010.78","","False","0",,"False"
"","","10623 OLD KINGS RD JACKSONVILLE 32219-",,"32219-",,"4015.01","","False","0",,"False"
"","","7046 CANDLE FOREST CT JACKSONVILLE 32244-",,"32244-",,"4016.14","","False","0",,"False"
"","","5904 WINDSOR FOREST DR JACKSONVILLE 32210-",,"32210-",,"4016.33","","False","0",,"False"
"","","3527 E CLARIDGE RD JACKSONVILLE 32250-",,"32250-",,"4016.52","","False","0",,"False"
"","","1610 SAMONTEE RD JACKSONVILLE 32211-",,"32211-",,"4019.1","","False","0",,"False"
"","","3534 WINTON DR JACKSONVILLE 32208-",,"32208-",,"4021.34","","False","0",,"False"
"","","1811 W UNIVERSITY BLVD JACKSONVILLE 32217-",,"32217-",,"4022.04","","False","0",,"False"
"","","4415 ST JOHNS AVE JACKSONVILLE 32210-",,"32210-",,"4023.48","","False","0",,"False"
"","","4452 ROTH DR JACKSONVILLE 32209-",,"32209-",,"4026.96","","False","0",,"False"
"","","4133 HANGING MOSS CT JACKSONVILLE 32257-",,"32257-",,"4031.02","","False","0",,"False"
"","","6134 LONGCHAMP DR JACKSONVILLE 32244-",,"32244-",,"4032.18","","False","0",,"False"
"","","447 E 44TH ST JACKSONVILLE 32208-",,"32208-",,"4032.98","","False","0",,"False"
"","","8340 LONE STAR RD JACKSONVILLE 32211-",,"32211-",,"4034.29","","False","0",,"False"
"","","1921 EAST RD JACKSONVILLE 32216-",,"32216-",,"4039.38","","False","0",,"False"
"","","7553 W GINGER TEA TRL JACKSONVILLE 32244-",,"32244-",,"4042.48","","False","0",,"False"
"","","10547 CRYSTAL SPRINGS RD JACKSONVILLE 32221-",,"32221-",,"4048.16","","False","0",,"False"
"","","8075 N PATOU DR JACKSONVILLE 32210-",,"32210-",,"4049.13","","False","0",,"False"
"","","2845 W EDGEWOOD AVE JACKSONVILLE 32209-",,"32209-",,"4051.01","","False","0",,"False"
"","","1948 ANNISTON RD JACKSONVILLE 32246-",,"32246-",,"4058.58","","False","0",,"False"
"","","1339 S ELLIS RD JACKSONVILLE 32205-",,"32205-",,"4063.3","","False","0",,"False"
"","","5916 WINDSOR FOREST DR JACKSONVILLE 32210-",,"32210-",,"4066.12","","False","0",,"False"
"","","7736 STUART AVE JACKSONVILLE 32220-",,"32220-",,"4066.61","","False","0",,"False"
"","","4510 LAMBING RD JACKSONVILLE 32210-",,"32210-",,"4067.19","","False","0",,"False"
"","","9074 GALLOWAY DR JACKSONVILLE 32219-",,"32219-",,"4077.68","","False","0",,"False"
"","","7550 BIRDIES RD JACKSONVILLE 32256-",,"32256-",,"4080.61","","False","0",,"False"
"","","10408 SANDLER RD JACKSONVILLE 32222-",,"32222-",,"4081.46","","False","0",,"False"
"","","S LANE AVE JACKSONVILLE 32254-",,"32254-",,"4084.06","","False","0",,"False"
"","","1504 GANDY ST JACKSONVILLE 32208-",,"32208-",,"4085.18","","False","0",,"False"
"","","1117 MARKET ST JACKSONVILLE 32206-",,"32206-",,"4088.25","","False","0",,"False"
"","","3820 LAVISTA CIR 113 JACKSONVILLE 32217-",,"32217-",,"4090.87","","False","0",,"False"
"","","1261 GLYNLEA RD JACKSONVILLE 32216-",,"32216-",,"4094.07","","False","0",,"False"
"","","5903 N CARIBBEAN CT JACKSONVILLE 32277-",,"32277-",,"4097.69","","False","0",,"False"
"","","10961 BURNT MILL RD 824 JACKSONVILLE 32256-",,"32256-",,"4098.84","","False","0",,"False"
"","","1425 CONWAY RD JACKSONVILLE 32221-",,"32221-",,"4111.25","","False","0",,"False"
"","","N 2ND AVE JACKSONVILLE BEACH 32250-",,"32250-",,"4126.14","","False","0",,"False"
"","","11883 HIDDEN HILLS DR JACKSONVILLE 32225-",,"32225-",,"4128.27","","False","0",,"False"
"","","1048 FIELDS RD JACKSONVILLE 32218-",,"32218-",,"4140.97","","False","0",,"False"
"","","982 BRIARCREEK RD JACKSONVILLE 32225-",,"32225-",,"4141.48","","False","0",,"False"
"","","3464 NATALIE MEL LN JACKSONVILLE 32218-",,"32218-",,"4143.28","","False","0",,"False"
"","","1935 SILVER ST JACKSONVILLE 32206-",,"32206-",,"4145.54","","False","0",,"False"
"","","4905 TAN ST JACKSONVILLE 32258-",,"32258-",,"4147.9","","False","0",,"False"
"","","8080 S TRIUMPH LN JACKSONVILLE 32244-",,"32244-",,"4153.01","","False","0",,"False"
"","","2604 PERCY RD JACKSONVILLE 32218-",,"32218-",,"4155.68","","False","0",,"False"
"","","7026 ABBOT CT JACKSONVILLE 32216-",,"32216-",,"4156.55","","False","0",,"False"
"","","4842 COLLEGE ST JACKSONVILLE 32205-",,"32205-",,"4157.11","","False","0",,"False"
"","","9506 CHARCA VISTA CT JACKSONVILLE 32222-",,"32222-",,"4158.22","","False","0",,"False"
"","","4429 MELROSE AVE JACKSONVILLE 32210-",,"32210-",,"4160.49","","False","0",,"False"
"","","9889 N GATE PKWY JACKSONVILLE 32246-",,"32246-",,"4163.4","","False","0",,"False"
"","","3038 POST ST JACKSONVILLE 32205-",,"32205-",,"4164.37","","False","0",,"False"
"","","11705 HARTS RD JACKSONVILLE 32218-",,"32218-",,"4166.54","","False","0",,"False"
"","","5907 ELLAKEL RD JACKSONVILLE 32208-",,"32208-",,"4167.27","","False","0",,"False"
"","","12159 S SPINEY RIDGE DR JACKSONVILLE 32225-",,"32225-",,"4168.52","","False","0",,"False"
"","","5067 LINCOLNSHIRE RD JACKSONVILLE 32217-",,"32217-",,"4169.91","","False","0",,"False"
"","","3657 LIGHTVIEW LN JACKSONVILLE 32225-",,"32225-",,"4170.08","","False","0",,"False"
"","","5478 LONDON LAKE DR JACKSONVILLE 32258-",,"32258-",,"4175.18","","False","0",,"False"
"","","4391 N SHERMAN HILLS PKWY JACKSONVILLE 32210-",,"32210-",,"4175.81","","False","0",,"False"
"","","2211 MYRA ST JACKSONVILLE 32204-",,"32204-",,"4181.19","","False","0",,"False"
"","","1627 SILVER ST JACKSONVILLE 32206-",,"32206-",,"4182.84","","False","0",,"False"
"","","5570 S FLORIDA MINING BLVD 203 JACKSONVILLE 32257-",,"32257-",,"4183.43","","False","0",,"False"
"","","3930 RIBAULT RIVER LN JACKSONVILLE 32208-",,"32208-",,"4193.42","","False","0",,"False"
"","","1800 THE GREENS WAY 1002 JACKSONVILLE BEACH 32250-",,"32250-",,"4197.5","","False","0",,"False"
"","","7838 W ALLSPICE CIR JACKSONVILLE 32244-",,"32244-",,"4200.36","","False","0",,"False"
"","","1865 EVERLEE RD JACKSONVILLE 32216-",,"32216-",,"4202.67","","False","0",,"False"
"","","1758 DOLOMA ST JACKSONVILLE 32221-",,"32221-",,"4207.07","","False","0",,"False"
"","","1157 GUNKA RD JACKSONVILLE 32216-",,"32216-",,"4213.11","","False","0",,"False"
"","","5460 COPPEDGE AVE JACKSONVILLE 32277-",,"32277-",,"4217.68","","False","0",,"False"
"","","866 WREN RD JACKSONVILLE 32216-",,"32216-",,"4218.99","","False","0",,"False"
"","","141 LIMANN RD JACKSONVILLE 32234-",,"32234-",,"4223.82","","False","0",,"False"
"","","2443 E WINTERWOOD CIR JACKSONVILLE 32210-",,"32210-",,"4225.29","","False","0",,"False"
"","","1353 S BLACKHAWK TRL JACKSONVILLE 32225-",,"32225-",,"4236.15","","False","0",,"False"
"","","2589 POST ST JACKSONVILLE 32204-",,"32204-",,"4238.51","","False","0",,"False"
"","","10338 MARSH HAWK DR JACKSONVILLE 32218-",,"32218-",,"4240.99","","False","0",,"False"
"","","5026 NATHAN HALE RD JACKSONVILLE 32221-",,"32221-",,"4250.25","","False","0",,"False"
"","","1441 N UNIVERSITY BLVD JACKSONVILLE 32211-",,"32211-",,"4253.79","","False","0",,"False"
"","","801 W FORSYTH ST JACKSONVILLE 32204-",,"32204-",,"4265.75","","False","0",,"False"
"","","8158 CARAVELLE DR JACKSONVILLE 32244-",,"32244-",,"4266.11","","False","0",,"False"
"","","9745 TOUCHTON RD 1022 JACKSONVILLE 32246-",,"32246-",,"4269.76","","False","0",,"False"
"","","6040 BAGLEY RD JACKSONVILLE 32209-",,"32209-",,"4269.87","","False","0",,"False"
"","","3414 CORBY ST JACKSONVILLE 32205-",,"32205-",,"4271.55","","False","0",,"False"
"","","6724 CARTIER CIR JACKSONVILLE 32208-",,"32208-",,"4275.2","","False","0",,"False"
"","","3658 VALENCIA RD JACKSONVILLE 32205-",,"32205-",,"4275.42","","False","0",,"False"
"","","8569 N LAMANTO AVE JACKSONVILLE 32211-",,"32211-",,"4289.73","","False","0",,"False"
"","","12977 BEAUBIEN RD JACKSONVILLE 32258-",,"32258-",,"4290.18","","False","0",,"False"
"","","5677 BAYWOOD TER JACKSONVILLE 32211-",,"32211-",,"4293.86","","False","0",,"False"
"","","11466 LANCER WAY JACKSONVILLE 32223-",,"32223-",,"4295.21","","False","0",,"False"
"","","1039 LARK ST JACKSONVILLE 32205-",,"32205-",,"4297.03","","False","0",,"False"
"","","3286 SOUTEL DR JACKSONVILLE 32208-",,"32208-",,"4302.78","","False","0",,"False"
"","","8032 BAGPIPE LN JACKSONVILLE 32244-",,"32244-",,"4308.19","","False","0",,"False"
"","","1605 DETROIT ST JACKSONVILLE 32254-",,"32254-",,"4309.72","","False","0",,"False"
"","","8342 NEW KINGS RD JACKSONVILLE 32219-",,"32219-",,"4311.55","","False","0",,"False"
"","","5062 BRADFORD RD JACKSONVILLE 32217-",,"32217-",,"4328.19","","False","0",,"False"
"","","8232 WHITE PLAINS RD JACKSONVILLE 32208-",,"32208-",,"4331.54","","False","0",,"False"
"","","1432 N 9TH ST JACKSONVILLE BEACH 32250-",,"32250-",,"4332.69","","False","0",,"False"
"","","13951 RIDGEWICK DR JACKSONVILLE 32218-",,"32218-",,"4338.9","","False","0",,"False"
