address,certificate_number,city,face_amount,owner,parcel,scraped_date,source,stage,still_delinquent,total_due,zip
1831 OAK WATER DR JACKSONVILLE 32225-,,,3464.35,,161230-5110,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32225-
4617 MORLEY LN JACKSONVILLE 32210-,,,3464.88,,017647-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32210-
2510 FIRESTONE RD JACKSONVILLE 32210-,,,3467.07,,012405-0010,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32210-
7864 VOLVO ST JACKSONVILLE 32244-,,,3468.74,,097218-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32244-
11537 W MONTEGO BAY DR JACKSONVILLE 32218-,,,3468.83,,044281-0668,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32218-
1445 GATELY RD JACKSONVILLE 32225-,,,3469.44,,162126-0110,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32225-
6933 OAKWOOD ST JACKSONVILLE 32208-,,,3469.56,,034106-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32208-
6325 W CRANBERRY LN JACKSONVILLE 32244-,,,3479.91,,014603-4560,2026-01-20T22:22:38.102673,existing_csv,delinquent,True,7070.77,32244-
4107 PINEY BRANCH CT JACKSONVILLE 32257-,,,3481.4,,149077-1074,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32257-
7352 COLONY COVE LN JACKSONVILLE 32277-,,,3481.99,,111493-7066,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32277-
2745 W BEAVER ST JACKSONVILLE 32254-,,,3485.59,,057712-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32254-
7879 LANCIA ST JACKSONVILLE 32244-,,,3486.7,,097052-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32244-
9466 IRVINE ST JACKSONVILLE 32220-,,,3488.04,,006946-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32220-
7228 PAUL HOWARD DR JACKSONVILLE 32222-,,,3488.71,,016175-0095,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32222-
10367 E MCLAURIN RD JACKSONVILLE 32256-,,,3491.44,,155534-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32256-
12157 VERSAILLES ST JACKSONVILLE 32224-,,,3494.26,,166042-0010,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32224-
3915 N VICTORIA LANDING DR JACKSONVILLE 32208-,,,3496.03,,029430-1120,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32208-
2506 E MAYAPPLE RD JACKSONVILLE 32211-,,,3499.86,,119030-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32211-
2056 REDWING ST JACKSONVILLE 32206-,,,3501.85,,055208-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32206-
446 W 22ND ST JACKSONVILLE 32206-,,,3505.64,,087407-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32206-
4207 RIBAULT RIVER LN JACKSONVILLE 32208-,,,3509.75,,030111-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32208-
11614 CHAPPARELL RD JACKSONVILLE 32218-,,,3511.52,,019622-0130,2026-01-20T22:22:38.102673,existing_csv,delinquent,True,7092.11,32218-
5283 BRIGHTON PARK LN JACKSONVILLE 32210-,,,3511.55,,012992-0150,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32210-
2534 SEYMOUR ST JACKSONVILLE 32246-,,,3515.5,,165289-5008,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32246-
13163 SANDY DR JACKSONVILLE 32225-,,,3516.03,,162157-0010,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32225-
8925 EASTON RIVER DR JACKSONVILLE 32257-,,,3516.27,,148657-1115,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32257-
1405 TRACY RD JACKSONVILLE 32211-,,,3522.8,,120872-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32211-
744 WEST ST JACKSONVILLE 32204-,,,3523.27,,064837-0100,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32204-
7615 ARGYLE FOREST BLVD JACKSONVILLE 32244-,,,3523.7,,016476-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32244-
1886 BISCAYNE BAY CIR JACKSONVILLE 32218-,,,3524.46,,019701-4165,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32218-
619 IVA PL JACKSONVILLE 32208-,,,3525.45,,022571-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32208-
4006 PEARL ST JACKSONVILLE 32206-,,,3533.33,,088056-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32206-
5176 JOHNSON CREEK DR JACKSONVILLE 32218-,,,3533.76,,020028-0665,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32218-
2016 UNIVERSITY BLVD JACKSONVILLE 32211-,,,3535.99,,128607-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32211-
812 ACOSTA ST JACKSONVILLE 32204-,,,3538.19,,065097-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32204-
6541 S LOU DR JACKSONVILLE 32216-,,,3538.22,,137683-0000,2026-01-20T22:22:38.102673,existing_csv,delinquent,False,0,32216-
857 PINE MOSS RD JACKSONVILLE 32218-,,,3539.81,,110606-0155,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32218-
2551 LEON RD JACKSONVILLE 32246-,,,3540.7,,165365-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32246-
3308 N PEARL ST JACKSONVILLE 32206-,,,3540.82,,087465-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32206-
5440 S LORI DR JACKSONVILLE 32207-,,,3542.68,,137211-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32207-
11011 TRACI LYNN DR JACKSONVILLE 32218-,,,3544.4,,044180-0565,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32218-
11353 OLD GAINESVILLE RD JACKSONVILLE 32221-,,,3544.95,,002055-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32221-
8589 HILMA RD JACKSONVILLE 32244-,,,3546.31,,016063-0060,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32244-
6077 LONGCHAMP DR JACKSONVILLE 32244-,,,3547.68,,098976-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32244-
2426 W BEAVER ST JACKSONVILLE 32209-,,,3550.11,,056141-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32209-
1820 MAYPORT RD ATLANTIC BEACH 32233-,,,3551.84,,172075-0100,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32233-
8989 MONETTE RD JACKSONVILLE 32234-,,,3552,,001265-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32234-
2700 STRATTON RD JACKSONVILLE 32221-,,,3554.53,,012839-0030,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32221-
10205 NEW BERLIN RD JACKSONVILLE 32226-,,,3554.87,,108751-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32226-
925 W BEAVER ST JACKSONVILLE 32204-,,,3558.91,,075201-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32204-
8322 APRIL ST JACKSONVILLE 32244-,,,3562.17,,013612-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32244-
9378 HECKSCHER DR JACKSONVILLE 32226-,,,3563.06,,168275-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32226-
902 S EDGEWOOD AVE JACKSONVILLE 32205-,,,3567.03,,061815-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32205-
7603 LEM TURNER RD JACKSONVILLE 32208-,,,3567.14,,024255-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32208-
6672 BANBURY RD JACKSONVILLE 32211-,,,3569.54,,142457-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32211-
412 KIRK RD JACKSONVILLE 32218-,,,3572.18,,108319-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32218-
3147 GREENFIELD BLVD JACKSONVILLE 32216-,,,3572.72,,154899-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32216-
4508 LAKESIDE DR JACKSONVILLE 32210-,,,3574.74,,093325-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32210-
2855 E TULIP CIR JACKSONVILLE 32246-,,,3575.49,,166471-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32246-
2133 CORTEZ RD JACKSONVILLE 32246-,,,3576.19,,164038-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32246-
4482 WAGENHALS LN JACKSONVILLE 32210-,,,3576.29,,013145-0020,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32210-
7380 NEW KINGS RD JACKSONVILLE 32219-,,,3576.55,,041649-0010,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32219-
6937 WAIKIKI RD JACKSONVILLE 32216-,,,3580.91,,139722-0000,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32216-
12443 SAN JOSE BLVD 203 JACKSONVILLE 32223-,,,3581,,159134-0510,2026-01-20T22:22:38.103672,existing_csv,delinquent,False,0,32223-
12430 ERIC AVE JACKSONVILLE 32218-,,,3583.83,,107029-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32218-
4455 LOYS DR JACKSONVILLE 32246-,,,3586.97,,167512-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32246-
3537 HEDRICK ST JACKSONVILLE 32205-,,,3588.23,,078560-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32205-
1546 PALMDALE ST JACKSONVILLE 32208-,,,3588.3,,026994-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32208-
3022 BELFORT RD JACKSONVILLE 32216-,,,3588.54,,154252-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32216-
2852 ERNEST ST JACKSONVILLE 32205-,,,3588.71,,063064-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32205-
6025 W GULF RD JACKSONVILLE 32244-,,,3588.78,,014603-1318,2026-01-20T22:22:38.104671,existing_csv,delinquent,True,7287.38,32244-
7786 LAS PALMAS WAY 107 JACKSONVILLE 32256-,,,3589.06,,148521-0107,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32256-
5839 CEDAR OAKS DR JACKSONVILLE 32210-,,,3592.58,,104681-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32210-
4336 BETHWOOD CIR JACKSONVILLE 32205-,,,3594.04,,065480-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32205-
8671 LEM TURNER RD JACKSONVILLE 32208-,,,3594.95,,037432-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32208-
5687 S ENGLISH OAK DR JACKSONVILLE 32244-,,,3596.41,,099135-6115,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32244-
2978 ARMSTRONG ST JACKSONVILLE 32218-,,,3599.65,,019767-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32218-
245 W 3RD ST JACKSONVILLE 32206-,,,3605.87,,070842-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32206-
1390 CARVILL AVE JACKSONVILLE 32208-,,,3611.91,,022756-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32208-
7126 S HANSON DR JACKSONVILLE 32210-,,,3613.73,,011976-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32210-
3566 W BATEAU RD JACKSONVILLE 32216-,,,3614.47,,154379-0190,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32216-
4759 POLARIS ST JACKSONVILLE 32205-,,,3617.6,,062685-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32205-
511 TALBOT AVE JACKSONVILLE 32205-,,,3617.82,,062000-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32205-
PASCHAL ST JACKSONVILLE 32220-,,,3622.69,,006130-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32220-
1844 MAYPORT RD ATLANTIC BEACH 32233-,,,3623.1,,172236-0010,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32233-
3158 RAYFORD ST JACKSONVILLE 32205-,,,3629.69,,063396-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32205-
1216 BACALL RD JACKSONVILLE 32218-,,,3636.87,,044112-0020,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32218-
7801 POINT MEADOWS DR 8403 JACKSONVILLE 32256-,,,3637.04,,167745-2864,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32256-
7141 YOWDY STAR LN JACKSONVILLE 32244-,,,3638.26,,014507-5010,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32244-
2617 W GRAMPIAN DR JACKSONVILLE 32216-,,,3640.81,,145183-0348,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32216-
321 MAPLE AVE JACKSONVILLE 32220-,,,3640.82,,006345-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32220-
18 W 43RD ST JACKSONVILLE 32208-,,,3642.27,,027385-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32208-
687 N EDGEWOOD AVE JACKSONVILLE 32254-,,,3643.35,,059079-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32254-
5949 MACY AVE JACKSONVILLE 32211-,,,3643.4,,141241-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32211-
2116 KINGS RD JACKSONVILLE 32209-,,,3646.17,,047334-0010,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32209-
1434 W 9TH ST JACKSONVILLE 32209-,,,3647.31,,053522-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32209-
2088 RYAR RD JACKSONVILLE 32216-,,,3650.83,,136019-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32216-
1834 W BARTRAM CIR JACKSONVILLE 32207-,,,3651.05,,134262-0000,2026-01-20T22:22:38.104671,existing_csv,delinquent,False,0,32207-
2472 ANNISTON RD JACKSONVILLE 32246-,,,3652.44,,164302-0000,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32246-
2690 E SANDUSKY AVE JACKSONVILLE 32216-,,,3653.54,,145183-0390,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32216-
5430 WANDERING TRL JACKSONVILLE 32219-,,,3661.18,,003323-7540,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32219-
10418 NEW BERLIN RD 122 JACKSONVILLE 32226-,,,3666.63,,109109-0115,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32226-
2314 HIRSCH AVE JACKSONVILLE 32216-,,,3671.22,,137462-0000,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32216-
7957 BLANDING BLVD JACKSONVILLE 32244-,,,3674.09,,099091-0000,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32244-
7910 DEKLE AVE JACKSONVILLE 32219-,,,3674.55,,021805-0000,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32219-
1248 S SQUIRREL LN JACKSONVILLE 32218-,,,3676.3,,044281-0622,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32218-
7403 BAMBERG RD JACKSONVILLE 32277-,,,3677.67,,119646-0000,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32277-
4115 KELLY LEE DR JACKSONVILLE 32224-,,,3678.24,,167131-1955,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32224-
406 E 3RD ST JACKSONVILLE 32206-,,,3679.52,,072638-0000,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32206-
2547 DELLWOOD AVE JACKSONVILLE 32204-,,,3679.59,,065030-0000,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32204-
3052 DONNA DR JACKSONVILLE 32208-,,,3680.44,,025189-0000,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32208-
11591 HICKORY OAK DR JACKSONVILLE 32218-,,,3680.78,,109609-0260,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32218-
243 S EDGEWOOD AVE JACKSONVILLE 32254-,,,3681.49,,058614-0010,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32254-
5807 JAGUAR DR JACKSONVILLE 32244-,,,3683.76,,097351-0000,2026-01-20T22:22:38.105670,existing_csv,delinquent,False,0,32244-
4700 W SAN JOSE MANOR DR JACKSONVILLE 32217-,,,3684.29,,152561-1150,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32217-
1262 N TURTLE CREEK DR JACKSONVILLE 32218-,,,3687,,044281-0594,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32218-
2570 BROWARD RD JACKSONVILLE 32218-,,,3687.71,,042214-0000,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32218-
2022 TAUNTON RD JACKSONVILLE 32207-,,,3688.85,,135356-0000,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32207-
5442 N MARSH CREEK DR JACKSONVILLE 32277-,,,3694.74,,128197-1246,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32277-
6842 ST AUGUSTINE RD JACKSONVILLE 32217-,,,3696.8,,150440-0000,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32217-
3756 HUNTER ST JACKSONVILLE 32205-,,,3699.34,,093294-0000,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32205-
4823 SHELBY AVE JACKSONVILLE 32210-,,,3702.89,,068897-0000,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32210-
7126 TIMMERMAN LN JACKSONVILLE 32244-,,,3702.96,,015910-9065,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32244-
11163 BRIDGES RD JACKSONVILLE 32218-,,,3705.24,,004308-0120,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32218-
546 BIRCH ST JACKSONVILLE 32206-,,,3705.34,,088064-0000,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32206-
5540 HICKSON RD JACKSONVILLE 32207-,,,3714.98,,135735-0000,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32207-
818 W ADAMS ST JACKSONVILLE 32204-,,,3715.44,,074761-0000,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32204-
2700 CORTEZ RD JACKSONVILLE 32246-,,,3715.7,,163946-0000,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32246-
2204 REDFERN RD JACKSONVILLE 32207-,,,3715.93,,145781-0000,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32207-
3583 NIGHTSCAPE CIR JACKSONVILLE 32224-,,,3717.15,,167067-1384,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32224-
7803 LE MANS DR JACKSONVILLE 32210-,,,3722.2,,009709-0000,2026-01-20T22:22:38.106670,existing_csv,delinquent,False,0,32210-
5839 CEDAR OAKS DR JACKSONVILLE 32210-,,,3724.88,,104681-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32210-
4030 AUGUSTINE GREEN CT JACKSONVILLE 32257-,,,3726.06,,149017-6040,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32257-
3015 N LIBERTY ST JACKSONVILLE 32206-,,,3726.45,,044559-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32206-
4629 HOMESTEAD RD JACKSONVILLE 32210-,,,3726.92,,101230-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32210-
929 TALBOT AVE JACKSONVILLE 32205-,,,3728.51,,061824-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32205-
6768 KINLOCK DR JACKSONVILLE 32219-,,,3732.05,,041849-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32219-
2117 E INTRACOASTAL SOUND DR JACKSONVILLE 32224-,,,3732.45,,167333-0595,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32224-
2261 SPRING PARK RD JACKSONVILLE 32207-,,,3732.68,,125245-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32207-
2710 N EDGEWOOD AVE JACKSONVILLE 32254-,,,3732.76,,083864-0100,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32254-
9426 DEVONSHIRE BLVD JACKSONVILLE 32208-,,,3734.15,,038746-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32208-
7914 LOS ROBLES CT 7914 JACKSONVILLE 32256-,,,3736.17,,148521-0834,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32256-
1102 W DEFENDER CT 1102 JACKSONVILLE 32233-,,,3736.75,,168871-0184,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32233-
2549 DELLWOOD AVE JACKSONVILLE 32204-,,,3738.83,,065030-0100,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32204-
231 E 18TH ST JACKSONVILLE 32206-,,,3740,,044636-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32206-
3765 CULP DR JACKSONVILLE 32277-,,,3745.37,,111707-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32277-
8216 PEAR RD JACKSONVILLE 32210-,,,3747.78,,012724-5106,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32210-
11811 CREEK BLVD JACKSONVILLE 32218-,,,3750.72,,109645-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32218-
10325 AGAVE RD JACKSONVILLE 32246-,,,3751.35,,164542-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32246-
7867 E PEPPER CIR JACKSONVILLE 32244-,,,3755.64,,016057-0200,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32244-
8666 RIBBON FALLS LN JACKSONVILLE 32244-,,,3757.19,,016416-2070,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32244-
5315 JAMMES RD JACKSONVILLE 32210-,,,3759.75,,097638-0010,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32210-
7103 MAIN ST JACKSONVILLE 32208-,,,3759.88,,034119-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32208-
7196 DEERFOOT POINT CIR 22-1 JACKSONVILLE 32256-,,,3761.5,,152562-5830,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32256-
3132 SAN SALVADORE AVE JACKSONVILLE 32246-,,,3762.05,,165540-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32246-
6840 S GAILLARDIA RD JACKSONVILLE 32211-,,,3763.02,,118546-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32211-
941 GARTH AVE JACKSONVILLE 32205-,,,3767.65,,059902-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32205-
4816 SAN JUAN AVE JACKSONVILLE 32210-,,,3770.58,,093747-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32210-
8242 N DAISY LN JACKSONVILLE 32244-,,,3773.12,,016519-3554,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32244-
2320 EMERSON ST JACKSONVILLE 32207-,,,3773.31,,126132-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32207-
3130 PERRY ST JACKSONVILLE 32206-,,,3775.48,,087396-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32206-
3311 N JAPONICA RD JACKSONVILLE 32209-,,,3778.12,,028415-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32209-
7899 E CHASE MEADOWS DR JACKSONVILLE 32256-,,,3781.91,,167745-1295,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32256-
4051 BARNES RD JACKSONVILLE 32207-,,,3783.4,,137101-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32207-
4845 ASTRAL ST JACKSONVILLE 32205-,,,3784.46,,062952-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32205-
535 CASSAT AVE JACKSONVILLE 32254-,,,3786.94,,060744-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32254-
3903 HARBOR VIEW DR JACKSONVILLE 32208-,,,3787.78,,039898-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32208-
9252 SAN JOSE BLVD 1803 JACKSONVILLE 32257-,,,3787.81,,149335-0579,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32257-
1028 W LAWFIN ST JACKSONVILLE 32211-,,,3791.11,,121322-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32211-
2532 N PEARL ST JACKSONVILLE 32206-,,,3793.12,,045218-0000,2026-01-20T22:22:38.107669,existing_csv,delinquent,False,0,32206-
